layer,q_head,chosen,best_l2
30,9,DENSE(no_dump),nan
30,10,DENSE(no_dump),nan
30,11,DENSE(no_dump),nan
30,12,DENSE(no_dump),nan
30,13,DENSE(no_dump),nan
30,14,DENSE(no_dump),nan
30,15,DENSE(no_dump),nan
30,16,DENSE(no_dump),nan
30,17,DENSE(no_dump),nan
30,18,DENSE(no_dump),nan
30,19,DENSE(no_dump),nan
30,20,DENSE(no_dump),nan
30,21,DENSE(no_dump),nan
30,22,DENSE(no_dump),nan
30,23,DENSE(no_dump),nan
31,0,DENSE(best_was BLOCK_SPARSE@0.400),0.26755350828170776
31,1,DENSE(best_was BLOCK_SPARSE@0.400),0.3239983916282654
31,2,DENSE(best_was BLOCK_SPARSE@0.400),0.2477048933506012
31,3,DENSE(best_was BLOCK_SPARSE@0.400),0.29911181330680847
31,4,DENSE(best_was BLOCK_SPARSE@0.400),0.3009754717350006
31,5,DENSE(best_was BLOCK_SPARSE@0.400),0.26947832107543945
31,6,DENSE(best_was BLOCK_SPARSE@0.400),0.33546167612075806
31,7,DENSE(best_was BLOCK_SPARSE@0.400),0.23862296342849731
31,8,DENSE(best_was BLOCK_SPARSE@0.400),0.28072407841682434
31,9,DENSE(best_was BLOCK_SPARSE@0.400),0.2633887529373169
31,10,DENSE(best_was BLOCK_SPARSE@0.400),0.30950674414634705
31,11,DENSE(best_was BLOCK_SPARSE@0.400),0.2662152647972107
31,12,DENSE(best_was BLOCK_SPARSE@0.400),0.24300247430801392
31,13,DENSE(best_was BLOCK_SPARSE@0.400),0.26054486632347107
31,14,DENSE(best_was BLOCK_SPARSE@0.400),0.32150977849960327
31,15,DENSE(best_was BLOCK_SPARSE@0.400),0.3111674189567566
31,16,DENSE(best_was BLOCK_SPARSE@0.400),0.3295643627643585
31,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2997856140136719
31,18,DENSE(best_was BLOCK_SPARSE@0.400),0.1927601397037506
31,19,DENSE(best_was BLOCK_SPARSE@0.400),0.26127389073371887
31,20,DENSE(best_was BLOCK_SPARSE@0.400),0.22921420633792877
31,21,DENSE(best_was BLOCK_SPARSE@0.400),0.2316606193780899
31,22,DENSE(best_was BLOCK_SPARSE@0.400),0.19076400995254517
31,23,DENSE(best_was BLOCK_SPARSE@0.400),0.24171531200408936
32,0,DENSE(no_dump),nan
32,1,DENSE(no_dump),nan
32,2,DENSE(no_dump),nan
32,3,DENSE(no_dump),nan
32,4,DENSE(no_dump),nan
32,5,DENSE(no_dump),nan
32,6,DENSE(no_dump),nan
32,7,DENSE(no_dump),nan
32,8,DENSE(no_dump),nan
32,9,DENSE(no_dump),nan
32,10,DENSE(no_dump),nan
32,11,DENSE(no_dump),nan
32,12,DENSE(no_dump),nan
32,13,DENSE(no_dump),nan
32,14,DENSE(no_dump),nan
32,15,DENSE(no_dump),nan
32,16,DENSE(no_dump),nan
32,17,DENSE(no_dump),nan
32,18,DENSE(no_dump),nan
32,19,DENSE(no_dump),nan
32,20,DENSE(no_dump),nan
32,21,DENSE(no_dump),nan
32,22,DENSE(no_dump),nan
32,23,DENSE(no_dump),nan
33,0,DENSE(no_dump),nan
33,1,DENSE(no_dump),nan
33,2,DENSE(no_dump),nan
33,3,DENSE(no_dump),nan
33,4,DENSE(no_dump),nan
33,5,DENSE(no_dump),nan
33,6,DENSE(no_dump),nan
33,7,DENSE(no_dump),nan
33,8,DENSE(no_dump),nan
33,9,DENSE(no_dump),nan
33,10,DENSE(no_dump),nan
33,11,DENSE(no_dump),nan
33,12,DENSE(no_dump),nan
33,13,DENSE(no_dump),nan
33,14,DENSE(no_dump),nan
33,15,DENSE(no_dump),nan
33,16,DENSE(no_dump),nan
33,17,DENSE(no_dump),nan
33,18,DENSE(no_dump),nan
33,19,DENSE(no_dump),nan
33,20,DENSE(no_dump),nan
33,21,DENSE(no_dump),nan
33,22,DENSE(no_dump),nan
33,23,DENSE(no_dump),nan
34,0,DENSE(no_dump),nan
34,1,DENSE(no_dump),nan
34,2,DENSE(no_dump),nan
34,3,DENSE(no_dump),nan
34,4,DENSE(no_dump),nan
34,5,DENSE(no_dump),nan
34,6,DENSE(no_dump),nan
34,7,DENSE(no_dump),nan
34,8,DENSE(no_dump),nan
34,9,DENSE(no_dump),nan
34,10,DENSE(no_dump),nan
34,11,DENSE(no_dump),nan
34,12,DENSE(no_dump),nan
34,13,DENSE(no_dump),nan
34,14,DENSE(no_dump),nan
34,15,DENSE(no_dump),nan
34,16,DENSE(no_dump),nan
34,17,DENSE(no_dump),nan
34,18,DENSE(no_dump),nan
34,19,DENSE(no_dump),nan
34,20,DENSE(no_dump),nan
34,21,DENSE(no_dump),nan
34,22,DENSE(no_dump),nan
34,23,DENSE(no_dump),nan
35,0,DENSE(best_was BLOCK_SPARSE@0.400),0.45118045806884766
35,1,DENSE(best_was BLOCK_SPARSE@0.400),0.4226802885532379
35,2,DENSE(best_was BLOCK_SPARSE@0.400),0.4203590750694275
35,3,DENSE(best_was BLOCK_SPARSE@0.400),0.4289301633834839
35,4,DENSE(best_was BLOCK_SPARSE@0.400),0.44752371311187744
35,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4394487738609314
35,6,DENSE(best_was BLOCK_SPARSE@0.400),0.43081754446029663
35,7,DENSE(best_was BLOCK_SPARSE@0.400),0.36719900369644165
35,8,DENSE(best_was BLOCK_SPARSE@0.400),0.43436989188194275
35,9,DENSE(best_was BLOCK_SPARSE@0.400),0.3864007294178009
35,10,DENSE(best_was BLOCK_SPARSE@0.400),0.40158188343048096
35,11,DENSE(best_was BLOCK_SPARSE@0.400),0.43667659163475037
35,12,DENSE(best_was BLOCK_SPARSE@0.400),0.38697338104248047
35,13,DENSE(best_was BLOCK_SPARSE@0.400),0.4785284996032715
35,14,DENSE(best_was BLOCK_SPARSE@0.400),0.40306931734085083
35,15,DENSE(best_was BLOCK_SPARSE@0.400),0.4751686453819275
35,16,DENSE(best_was BLOCK_SPARSE@0.400),0.46305832266807556
35,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4507354199886322
35,18,DENSE(best_was BLOCK_SPARSE@0.400),0.3853696584701538
35,19,DENSE(best_was BLOCK_SPARSE@0.400),0.32507917284965515
35,20,DENSE(best_was BLOCK_SPARSE@0.400),0.3836652636528015
35,21,DENSE(best_was BLOCK_SPARSE@0.400),0.34881892800331116
35,22,DENSE(best_was BLOCK_SPARSE@0.400),0.3967849016189575
35,23,DENSE(best_was BLOCK_SPARSE@0.400),0.35872218012809753
36,0,DENSE(no_dump),nan
36,1,DENSE(no_dump),nan
36,2,DENSE(no_dump),nan
36,3,DENSE(no_dump),nan
36,4,DENSE(no_dump),nan
36,5,DENSE(no_dump),nan
36,6,DENSE(no_dump),nan
36,7,DENSE(no_dump),nan
36,8,DENSE(no_dump),nan
36,9,DENSE(no_dump),nan
36,10,DENSE(no_dump),nan
36,11,DENSE(no_dump),nan
36,12,DENSE(no_dump),nan
36,13,DENSE(no_dump),nan
36,14,DENSE(no_dump),nan
36,15,DENSE(no_dump),nan
36,16,DENSE(no_dump),nan
36,17,DENSE(no_dump),nan
36,18,DENSE(no_dump),nan
36,19,DENSE(no_dump),nan
36,20,DENSE(no_dump),nan
36,21,DENSE(no_dump),nan
36,22,DENSE(no_dump),nan
36,23,DENSE(no_dump),nan
37,0,DENSE(no_dump),nan
37,1,DENSE(no_dump),nan
37,2,DENSE(no_dump),nan
37,3,DENSE(no_dump),nan
37,4,DENSE(no_dump),nan
37,5,DENSE(no_dump),nan
37,6,DENSE(no_dump),nan
37,7,DENSE(no_dump),nan
37,8,DENSE(no_dump),nan
37,9,DENSE(no_dump),nan
37,10,DENSE(no_dump),nan
37,11,DENSE(no_dump),nan
37,12,DENSE(no_dump),nan
37,13,DENSE(no_dump),nan
37,14,DENSE(no_dump),nan
37,15,DENSE(no_dump),nan
37,16,DENSE(no_dump),nan
37,17,DENSE(no_dump),nan
37,18,DENSE(no_dump),nan
37,19,DENSE(no_dump),nan
37,20,DENSE(no_dump),nan
37,21,DENSE(no_dump),nan
37,22,DENSE(no_dump),nan
37,23,DENSE(no_dump),nan
38,0,DENSE(no_dump),nan
38,1,DENSE(no_dump),nan
38,2,DENSE(no_dump),nan
38,3,DENSE(no_dump),nan
38,4,DENSE(no_dump),nan
38,5,DENSE(no_dump),nan
38,6,DENSE(no_dump),nan
38,7,DENSE(no_dump),nan
38,8,DENSE(no_dump),nan
38,9,DENSE(no_dump),nan
38,10,DENSE(no_dump),nan
38,11,DENSE(no_dump),nan
38,12,DENSE(no_dump),nan
38,13,DENSE(no_dump),nan
38,14,DENSE(no_dump),nan
38,15,DENSE(no_dump),nan
38,16,DENSE(no_dump),nan
38,17,DENSE(no_dump),nan
38,18,DENSE(no_dump),nan
38,19,DENSE(no_dump),nan
38,20,DENSE(no_dump),nan
38,21,DENSE(no_dump),nan
38,22,DENSE(no_dump),nan
38,23,DENSE(no_dump),nan
39,0,DENSE(best_was BLOCK_SPARSE@0.400),0.43890589475631714
39,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5150467157363892
39,2,DENSE(best_was BLOCK_SPARSE@0.400),0.4945664405822754
39,3,DENSE(best_was BLOCK_SPARSE@0.400),0.47972381114959717
39,4,DENSE(best_was BLOCK_SPARSE@0.400),0.5123504996299744
39,5,DENSE(best_was BLOCK_SPARSE@0.400),0.43702641129493713
39,6,DENSE(best_was BLOCK_SPARSE@0.400),0.46970459818840027
39,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5261389017105103
39,8,DENSE(best_was BLOCK_SPARSE@0.400),0.507979154586792
39,9,DENSE(best_was BLOCK_SPARSE@0.400),0.47227805852890015
39,10,DENSE(best_was BLOCK_SPARSE@0.400),0.4682576060295105
39,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4933158755302429
39,12,DENSE(best_was BLOCK_SPARSE@0.400),0.33908504247665405
39,13,DENSE(best_was BLOCK_SPARSE@0.400),0.35118627548217773
39,14,DENSE(best_was BLOCK_SPARSE@0.400),0.335475891828537
39,15,DENSE(best_was BLOCK_SPARSE@0.400),0.38994017243385315
39,16,DENSE(best_was BLOCK_SPARSE@0.400),0.31619107723236084
39,17,DENSE(best_was BLOCK_SPARSE@0.400),0.37184402346611023
39,18,DENSE(best_was BLOCK_SPARSE@0.400),0.32428303360939026
39,19,DENSE(best_was BLOCK_SPARSE@0.400),0.43049657344818115
39,20,DENSE(best_was BLOCK_SPARSE@0.400),0.45868468284606934
39,21,DENSE(best_was BLOCK_SPARSE@0.400),0.42082032561302185
39,22,DENSE(best_was BLOCK_SPARSE@0.400),0.39352911710739136
39,23,DENSE(best_was BLOCK_SPARSE@0.400),0.44759878516197205
40,0,DENSE(no_dump),nan
40,1,DENSE(no_dump),nan
40,2,DENSE(no_dump),nan
40,3,DENSE(no_dump),nan
40,4,DENSE(no_dump),nan
40,5,DENSE(no_dump),nan
40,6,DENSE(no_dump),nan
40,7,DENSE(no_dump),nan
40,8,DENSE(no_dump),nan
40,9,DENSE(no_dump),nan
40,10,DENSE(no_dump),nan
40,11,DENSE(no_dump),nan
40,12,DENSE(no_dump),nan
40,13,DENSE(no_dump),nan
40,14,DENSE(no_dump),nan
40,15,DENSE(no_dump),nan
40,16,DENSE(no_dump),nan
40,17,DENSE(no_dump),nan
40,18,DENSE(no_dump),nan
40,19,DENSE(no_dump),nan
40,20,DENSE(no_dump),nan
40,21,DENSE(no_dump),nan
40,22,DENSE(no_dump),nan
40,23,DENSE(no_dump),nan
41,0,DENSE(no_dump),nan
41,1,DENSE(no_dump),nan
41,2,DENSE(no_dump),nan
41,3,DENSE(no_dump),nan
41,4,DENSE(no_dump),nan
41,5,DENSE(no_dump),nan
41,6,DENSE(no_dump),nan
41,7,DENSE(no_dump),nan
41,8,DENSE(no_dump),nan
41,9,DENSE(no_dump),nan
41,10,DENSE(no_dump),nan
41,11,DENSE(no_dump),nan
41,12,DENSE(no_dump),nan
41,13,DENSE(no_dump),nan
41,14,DENSE(no_dump),nan
41,15,DENSE(no_dump),nan
41,16,DENSE(no_dump),nan
41,17,DENSE(no_dump),nan
41,18,DENSE(no_dump),nan
41,19,DENSE(no_dump),nan
41,20,DENSE(no_dump),nan
41,21,DENSE(no_dump),nan
41,22,DENSE(no_dump),nan
41,23,DENSE(no_dump),nan
42,0,DENSE(no_dump),nan
42,1,DENSE(no_dump),nan
42,2,DENSE(no_dump),nan
42,3,DENSE(no_dump),nan
42,4,DENSE(no_dump),nan
42,5,DENSE(no_dump),nan
42,6,DENSE(no_dump),nan
42,7,DENSE(no_dump),nan
42,8,DENSE(no_dump),nan
42,9,DENSE(no_dump),nan
42,10,DENSE(no_dump),nan
42,11,DENSE(no_dump),nan
42,12,DENSE(no_dump),nan
42,13,DENSE(no_dump),nan
42,14,DENSE(no_dump),nan
42,15,DENSE(no_dump),nan
42,16,DENSE(no_dump),nan
42,17,DENSE(no_dump),nan
42,18,DENSE(no_dump),nan
42,19,DENSE(no_dump),nan
42,20,DENSE(no_dump),nan
42,21,DENSE(no_dump),nan
42,22,DENSE(no_dump),nan
42,23,DENSE(no_dump),nan
43,0,DENSE(best_was BLOCK_SPARSE@0.400),0.409654825925827
43,1,DENSE(best_was BLOCK_SPARSE@0.400),0.4297645688056946
43,2,DENSE(best_was BLOCK_SPARSE@0.400),0.41083958745002747
43,3,DENSE(best_was BLOCK_SPARSE@0.400),0.4350429177284241
43,4,DENSE(best_was BLOCK_SPARSE@0.400),0.4772137403488159
43,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4114415645599365
43,6,DENSE(best_was BLOCK_SPARSE@0.400),0.38522791862487793
43,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5006149411201477
43,8,DENSE(best_was BLOCK_SPARSE@0.400),0.45161619782447815
43,9,DENSE(best_was BLOCK_SPARSE@0.400),0.48134616017341614
43,10,DENSE(best_was BLOCK_SPARSE@0.400),0.519449770450592
43,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4599337577819824
43,12,DENSE(best_was BLOCK_SPARSE@0.400),0.35973885655403137
43,13,DENSE(best_was BLOCK_SPARSE@0.400),0.32432791590690613
43,14,DENSE(best_was BLOCK_SPARSE@0.400),0.42881208658218384
43,15,DENSE(best_was BLOCK_SPARSE@0.400),0.312463641166687
43,16,DENSE(best_was BLOCK_SPARSE@0.400),0.3493502140045166
43,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4483256936073303
43,18,DENSE(best_was BLOCK_SPARSE@0.400),0.44959935545921326
43,19,DENSE(best_was BLOCK_SPARSE@0.400),0.4864062964916229
43,20,DENSE(best_was BLOCK_SPARSE@0.400),0.46253424882888794
43,21,DENSE(best_was BLOCK_SPARSE@0.400),0.45517784357070923
43,22,DENSE(best_was BLOCK_SPARSE@0.400),0.5045871734619141
43,23,DENSE(best_was BLOCK_SPARSE@0.400),0.4421270787715912
44,0,DENSE(no_dump),nan
44,1,DENSE(no_dump),nan
44,2,DENSE(no_dump),nan
44,3,DENSE(no_dump),nan
44,4,DENSE(no_dump),nan
44,5,DENSE(no_dump),nan
44,6,DENSE(no_dump),nan
44,7,DENSE(no_dump),nan
44,8,DENSE(no_dump),nan
44,9,DENSE(no_dump),nan
44,10,DENSE(no_dump),nan
44,11,DENSE(no_dump),nan
44,12,DENSE(no_dump),nan
44,13,DENSE(no_dump),nan
44,14,DENSE(no_dump),nan
44,15,DENSE(no_dump),nan
44,16,DENSE(no_dump),nan
44,17,DENSE(no_dump),nan
44,18,DENSE(no_dump),nan
44,19,DENSE(no_dump),nan
44,20,DENSE(no_dump),nan
44,21,DENSE(no_dump),nan
44,22,DENSE(no_dump),nan
44,23,DENSE(no_dump),nan
45,0,DENSE(no_dump),nan
45,1,DENSE(no_dump),nan
45,2,DENSE(no_dump),nan
45,3,DENSE(no_dump),nan
45,4,DENSE(no_dump),nan
45,5,DENSE(no_dump),nan
45,6,DENSE(no_dump),nan
45,7,DENSE(no_dump),nan
45,8,DENSE(no_dump),nan
45,9,DENSE(no_dump),nan
45,10,DENSE(no_dump),nan
45,11,DENSE(no_dump),nan
45,12,DENSE(no_dump),nan
45,13,DENSE(no_dump),nan
45,14,DENSE(no_dump),nan
45,15,DENSE(no_dump),nan
45,16,DENSE(no_dump),nan
45,17,DENSE(no_dump),nan
45,18,DENSE(no_dump),nan
45,19,DENSE(no_dump),nan
45,20,DENSE(no_dump),nan
45,21,DENSE(no_dump),nan
45,22,DENSE(no_dump),nan
45,23,DENSE(no_dump),nan
46,0,DENSE(no_dump),nan
46,1,DENSE(no_dump),nan
46,2,DENSE(no_dump),nan
46,3,DENSE(no_dump),nan
46,4,DENSE(no_dump),nan
46,5,DENSE(no_dump),nan
46,6,DENSE(no_dump),nan
46,7,DENSE(no_dump),nan
46,8,DENSE(no_dump),nan
46,9,DENSE(no_dump),nan
46,10,DENSE(no_dump),nan
46,11,DENSE(no_dump),nan
46,12,DENSE(no_dump),nan
46,13,DENSE(no_dump),nan
46,14,DENSE(no_dump),nan
46,15,DENSE(no_dump),nan
46,16,DENSE(no_dump),nan
46,17,DENSE(no_dump),nan
46,18,DENSE(no_dump),nan
46,19,DENSE(no_dump),nan
46,20,DENSE(no_dump),nan
46,21,DENSE(no_dump),nan
46,22,DENSE(no_dump),nan
46,23,DENSE(no_dump),nan
47,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4372158348560333
47,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5694090723991394
47,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5224270820617676
47,3,DENSE(best_was BLOCK_SPARSE@0.400),0.579128086566925
47,4,DENSE(best_was BLOCK_SPARSE@0.400),0.5255841612815857
47,5,DENSE(best_was BLOCK_SPARSE@0.400),0.47372356057167053
47,6,DENSE(best_was BLOCK_SPARSE@0.400),0.22608023881912231
47,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5107212066650391
47,8,DENSE(best_was BLOCK_SPARSE@0.400),0.4444958567619324
47,9,DENSE(best_was BLOCK_SPARSE@0.400),0.4083142578601837
47,10,DENSE(best_was BLOCK_SPARSE@0.400),0.5232672691345215
47,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4953666925430298
47,12,DENSE(best_was BLOCK_SPARSE@0.400),0.4648566246032715
47,13,DENSE(best_was BLOCK_SPARSE@0.400),0.4892195165157318
47,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5234836339950562
47,15,DENSE(best_was BLOCK_SPARSE@0.400),0.44778475165367126
47,16,DENSE(best_was BLOCK_SPARSE@0.400),0.4954511225223541
47,17,DENSE(best_was BLOCK_SPARSE@0.400),0.5018728375434875
47,18,DENSE(best_was BLOCK_SPARSE@0.400),0.4342675805091858
47,19,DENSE(best_was BLOCK_SPARSE@0.400),0.3033844530582428
47,20,DENSE(best_was BLOCK_SPARSE@0.400),0.4242718815803528
47,21,DENSE(best_was BLOCK_SPARSE@0.400),0.3971702754497528
47,22,DENSE(best_was BLOCK_SPARSE@0.400),0.3455861806869507
47,23,DENSE(best_was BLOCK_SPARSE@0.400),0.3911977708339691
48,0,DENSE(no_dump),nan
48,1,DENSE(no_dump),nan
48,2,DENSE(no_dump),nan
48,3,DENSE(no_dump),nan
48,4,DENSE(no_dump),nan
48,5,DENSE(no_dump),nan
48,6,DENSE(no_dump),nan
48,7,DENSE(no_dump),nan
48,8,DENSE(no_dump),nan
48,9,DENSE(no_dump),nan
48,10,DENSE(no_dump),nan
48,11,DENSE(no_dump),nan
48,12,DENSE(no_dump),nan
48,13,DENSE(no_dump),nan
48,14,DENSE(no_dump),nan
48,15,DENSE(no_dump),nan
48,16,DENSE(no_dump),nan
48,17,DENSE(no_dump),nan
48,18,DENSE(no_dump),nan
48,19,DENSE(no_dump),nan
48,20,DENSE(no_dump),nan
48,21,DENSE(no_dump),nan
48,22,DENSE(no_dump),nan
48,23,DENSE(no_dump),nan
49,0,DENSE(no_dump),nan
49,1,DENSE(no_dump),nan
49,2,DENSE(no_dump),nan
49,3,DENSE(no_dump),nan
49,4,DENSE(no_dump),nan
49,5,DENSE(no_dump),nan
49,6,DENSE(no_dump),nan
49,7,DENSE(no_dump),nan
49,8,DENSE(no_dump),nan
49,9,DENSE(no_dump),nan
49,10,DENSE(no_dump),nan
49,11,DENSE(no_dump),nan
49,12,DENSE(no_dump),nan
49,13,DENSE(no_dump),nan
49,14,DENSE(no_dump),nan
49,15,DENSE(no_dump),nan
49,16,DENSE(no_dump),nan
49,17,DENSE(no_dump),nan
49,18,DENSE(no_dump),nan
49,19,DENSE(no_dump),nan
49,20,DENSE(no_dump),nan
49,21,DENSE(no_dump),nan
49,22,DENSE(no_dump),nan
49,23,DENSE(no_dump),nan
50,0,DENSE(no_dump),nan
50,1,DENSE(no_dump),nan
50,2,DENSE(no_dump),nan
50,3,DENSE(no_dump),nan
50,4,DENSE(no_dump),nan
50,5,DENSE(no_dump),nan
50,6,DENSE(no_dump),nan
50,7,DENSE(no_dump),nan
50,8,DENSE(no_dump),nan
50,9,DENSE(no_dump),nan
50,10,DENSE(no_dump),nan
50,11,DENSE(no_dump),nan
50,12,DENSE(no_dump),nan
50,13,DENSE(no_dump),nan
50,14,DENSE(no_dump),nan
50,15,DENSE(no_dump),nan
50,16,DENSE(no_dump),nan
50,17,DENSE(no_dump),nan
50,18,DENSE(no_dump),nan
50,19,DENSE(no_dump),nan
50,20,DENSE(no_dump),nan
50,21,DENSE(no_dump),nan
50,22,DENSE(no_dump),nan
50,23,DENSE(no_dump),nan
51,0,DENSE(best_was BLOCK_SPARSE@0.400),0.6064332723617554
51,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5111327171325684
51,2,DENSE(best_was BLOCK_SPARSE@0.400),0.55860435962677
51,3,DENSE(best_was BLOCK_SPARSE@0.400),0.6010771989822388
51,4,DENSE(best_was BLOCK_SPARSE@0.400),0.6029256582260132
51,5,DENSE(best_was BLOCK_SPARSE@0.400),0.5932501554489136
51,6,DENSE(best_was BLOCK_SPARSE@0.400),0.5297900438308716
51,7,DENSE(best_was BLOCK_SPARSE@0.400),0.4766181409358978
51,8,DENSE(best_was BLOCK_SPARSE@0.400),0.4620744287967682
51,9,DENSE(best_was BLOCK_SPARSE@0.400),0.3567391037940979
51,10,DENSE(best_was BLOCK_SPARSE@0.400),0.3283381462097168
51,11,DENSE(best_was BLOCK_SPARSE@0.400),0.46520769596099854
51,12,DENSE(best_was BLOCK_SPARSE@0.400),0.5280150175094604
51,13,DENSE(best_was BLOCK_SPARSE@0.400),0.6048609614372253
51,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5745264291763306
51,15,DENSE(best_was BLOCK_SPARSE@0.400),0.6205073595046997
51,16,DENSE(best_was BLOCK_SPARSE@0.400),0.6575601696968079
51,17,DENSE(best_was BLOCK_SPARSE@0.400),0.6014166474342346
51,18,DENSE(best_was BLOCK_SPARSE@0.400),0.3734597861766815
51,19,DENSE(best_was BLOCK_SPARSE@0.400),0.42746925354003906
51,20,DENSE(best_was BLOCK_SPARSE@0.400),0.49848243594169617
51,21,DENSE(best_was BLOCK_SPARSE@0.400),0.41414713859558105
51,22,DENSE(best_was BLOCK_SPARSE@0.400),0.5182029604911804
51,23,DENSE(best_was BLOCK_SPARSE@0.400),0.5268053412437439
52,0,DENSE(no_dump),nan
52,1,DENSE(no_dump),nan
52,2,DENSE(no_dump),nan
52,3,DENSE(no_dump),nan
52,4,DENSE(no_dump),nan
52,5,DENSE(no_dump),nan
52,6,DENSE(no_dump),nan
52,7,DENSE(no_dump),nan
52,8,DENSE(no_dump),nan
52,9,DENSE(no_dump),nan
52,10,DENSE(no_dump),nan
52,11,DENSE(no_dump),nan
52,12,DENSE(no_dump),nan
52,13,DENSE(no_dump),nan
52,14,DENSE(no_dump),nan
52,15,DENSE(no_dump),nan
52,16,DENSE(no_dump),nan
52,17,DENSE(no_dump),nan
52,18,DENSE(no_dump),nan
52,19,DENSE(no_dump),nan
52,20,DENSE(no_dump),nan
52,21,DENSE(no_dump),nan
52,22,DENSE(no_dump),nan
52,23,DENSE(no_dump),nan
53,0,DENSE(no_dump),nan
53,1,DENSE(no_dump),nan
53,2,DENSE(no_dump),nan
53,3,DENSE(no_dump),nan
53,4,DENSE(no_dump),nan
53,5,DENSE(no_dump),nan
53,6,DENSE(no_dump),nan
53,7,DENSE(no_dump),nan
53,8,DENSE(no_dump),nan
53,9,DENSE(no_dump),nan
53,10,DENSE(no_dump),nan
53,11,DENSE(no_dump),nan
53,12,DENSE(no_dump),nan
53,13,DENSE(no_dump),nan
53,14,DENSE(no_dump),nan
53,15,DENSE(no_dump),nan
53,16,DENSE(no_dump),nan
53,17,DENSE(no_dump),nan
53,18,DENSE(no_dump),nan
53,19,DENSE(no_dump),nan
53,20,DENSE(no_dump),nan
53,21,DENSE(no_dump),nan
53,22,DENSE(no_dump),nan
53,23,DENSE(no_dump),nan
54,0,DENSE(no_dump),nan
54,1,DENSE(no_dump),nan
54,2,DENSE(no_dump),nan
54,3,DENSE(no_dump),nan
54,4,DENSE(no_dump),nan
54,5,DENSE(no_dump),nan
54,6,DENSE(no_dump),nan
54,7,DENSE(no_dump),nan
54,8,DENSE(no_dump),nan
54,9,DENSE(no_dump),nan
54,10,DENSE(no_dump),nan
54,11,DENSE(no_dump),nan
54,12,DENSE(no_dump),nan
54,13,DENSE(no_dump),nan
54,14,DENSE(no_dump),nan
54,15,DENSE(no_dump),nan
54,16,DENSE(no_dump),nan
54,17,DENSE(no_dump),nan
54,18,DENSE(no_dump),nan
54,19,DENSE(no_dump),nan
54,20,DENSE(no_dump),nan
54,21,DENSE(no_dump),nan
54,22,DENSE(no_dump),nan
54,23,DENSE(no_dump),nan
55,0,DENSE(best_was BLOCK_SPARSE@0.400),0.7182093858718872
55,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5010878443717957
55,2,DENSE(best_was BLOCK_SPARSE@0.400),0.6734430193901062
55,3,DENSE(best_was BLOCK_SPARSE@0.400),0.6802515387535095
55,4,DENSE(best_was BLOCK_SPARSE@0.400),0.47714322805404663
55,5,DENSE(best_was BLOCK_SPARSE@0.400),0.5081279873847961
55,6,DENSE(best_was BLOCK_SPARSE@0.400),0.6376957893371582
55,7,DENSE(best_was BLOCK_SPARSE@0.400),0.6025621891021729
55,8,DENSE(best_was BLOCK_SPARSE@0.400),0.6707614064216614
55,9,DENSE(best_was BLOCK_SPARSE@0.400),0.6084808707237244
55,10,DENSE(best_was BLOCK_SPARSE@0.400),0.6779806017875671
55,11,DENSE(best_was BLOCK_SPARSE@0.400),0.6157497763633728
55,12,DENSE(best_was BLOCK_SPARSE@0.400),0.1905169039964676
55,13,DENSE(best_was BLOCK_SPARSE@0.400),0.3190169632434845
55,14,DENSE(best_was BLOCK_SPARSE@0.400),0.23305504024028778
55,15,DENSE(best_was BLOCK_SPARSE@0.400),0.30599772930145264
55,16,DENSE(best_was BLOCK_SPARSE@0.400),0.284407377243042
55,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2885776162147522
55,18,DENSE(best_was BLOCK_SPARSE@0.400),0.3052768111228943
55,19,DENSE(best_was BLOCK_SPARSE@0.400),0.32631716132164
55,20,DENSE(best_was BLOCK_SPARSE@0.400),0.42386314272880554
55,21,DENSE(best_was BLOCK_SPARSE@0.400),0.3724648356437683
55,22,DENSE(best_was BLOCK_SPARSE@0.400),0.42383167147636414
55,23,DENSE(best_was BLOCK_SPARSE@0.400),0.5178519487380981
56,0,DENSE(no_dump),nan
56,1,DENSE(no_dump),nan
56,2,DENSE(no_dump),nan
56,3,DENSE(no_dump),nan
56,4,DENSE(no_dump),nan
56,5,DENSE(no_dump),nan
56,6,DENSE(no_dump),nan
56,7,DENSE(no_dump),nan
56,8,DENSE(no_dump),nan
56,9,DENSE(no_dump),nan
