layer,q_head,chosen,best_l2
29,2,DENSE(no_dump),nan
29,3,DENSE(no_dump),nan
29,4,DENSE(no_dump),nan
29,5,DENSE(no_dump),nan
29,6,DENSE(no_dump),nan
29,7,DENSE(no_dump),nan
29,8,DENSE(no_dump),nan
29,9,DENSE(no_dump),nan
29,10,DENSE(no_dump),nan
29,11,DENSE(no_dump),nan
29,12,DENSE(no_dump),nan
29,13,DENSE(no_dump),nan
29,14,DENSE(no_dump),nan
29,15,DENSE(no_dump),nan
29,16,DENSE(no_dump),nan
29,17,DENSE(no_dump),nan
29,18,DENSE(no_dump),nan
29,19,DENSE(no_dump),nan
29,20,DENSE(no_dump),nan
29,21,DENSE(no_dump),nan
29,22,DENSE(no_dump),nan
29,23,DENSE(no_dump),nan
30,0,DENSE(no_dump),nan
30,1,DENSE(no_dump),nan
30,2,DENSE(no_dump),nan
30,3,DENSE(no_dump),nan
30,4,DENSE(no_dump),nan
30,5,DENSE(no_dump),nan
30,6,DENSE(no_dump),nan
30,7,DENSE(no_dump),nan
30,8,DENSE(no_dump),nan
30,9,DENSE(no_dump),nan
30,10,DENSE(no_dump),nan
30,11,DENSE(no_dump),nan
30,12,DENSE(no_dump),nan
30,13,DENSE(no_dump),nan
30,14,DENSE(no_dump),nan
30,15,DENSE(no_dump),nan
30,16,DENSE(no_dump),nan
30,17,DENSE(no_dump),nan
30,18,DENSE(no_dump),nan
30,19,DENSE(no_dump),nan
30,20,DENSE(no_dump),nan
30,21,DENSE(no_dump),nan
30,22,DENSE(no_dump),nan
30,23,DENSE(no_dump),nan
31,0,DENSE(best_was BLOCK_SPARSE@0.200),0.310631662607193
31,1,DENSE(best_was BLOCK_SPARSE@0.200),0.3634417951107025
31,2,DENSE(best_was BLOCK_SPARSE@0.200),0.2798228859901428
31,3,DENSE(best_was BLOCK_SPARSE@0.200),0.3369165062904358
31,4,DENSE(best_was BLOCK_SPARSE@0.200),0.33890947699546814
31,5,DENSE(best_was BLOCK_SPARSE@0.200),0.3079163134098053
31,6,DENSE(best_was BLOCK_SPARSE@0.200),0.37256792187690735
31,7,DENSE(best_was BLOCK_SPARSE@0.200),0.2810313403606415
31,8,DENSE(best_was BLOCK_SPARSE@0.200),0.3158523440361023
31,9,DENSE(best_was BLOCK_SPARSE@0.200),0.30692824721336365
31,10,DENSE(best_was BLOCK_SPARSE@0.200),0.35507524013519287
31,11,DENSE(best_was BLOCK_SPARSE@0.200),0.3071911931037903
31,12,DENSE(best_was BLOCK_SPARSE@0.200),0.2797013521194458
31,13,DENSE(best_was BLOCK_SPARSE@0.200),0.2922276258468628
31,14,DENSE(best_was BLOCK_SPARSE@0.200),0.35432085394859314
31,15,DENSE(best_was BLOCK_SPARSE@0.200),0.3421609103679657
31,16,DENSE(best_was BLOCK_SPARSE@0.200),0.3718946576118469
31,17,DENSE(best_was BLOCK_SPARSE@0.200),0.3402881622314453
31,18,DENSE(best_was BLOCK_SPARSE@0.200),0.22157388925552368
31,19,DENSE(best_was BLOCK_SPARSE@0.200),0.29060858488082886
31,20,DENSE(best_was BLOCK_SPARSE@0.200),0.26202988624572754
31,21,DENSE(best_was BLOCK_SPARSE@0.200),0.2655239403247833
31,22,DENSE(best_was A_SHAPE@s64w1024),0.2253226935863495
31,23,DENSE(best_was BLOCK_SPARSE@0.200),0.2702573835849762
32,0,DENSE(no_dump),nan
32,1,DENSE(no_dump),nan
32,2,DENSE(no_dump),nan
32,3,DENSE(no_dump),nan
32,4,DENSE(no_dump),nan
32,5,DENSE(no_dump),nan
32,6,DENSE(no_dump),nan
32,7,DENSE(no_dump),nan
32,8,DENSE(no_dump),nan
32,9,DENSE(no_dump),nan
32,10,DENSE(no_dump),nan
32,11,DENSE(no_dump),nan
32,12,DENSE(no_dump),nan
32,13,DENSE(no_dump),nan
32,14,DENSE(no_dump),nan
32,15,DENSE(no_dump),nan
32,16,DENSE(no_dump),nan
32,17,DENSE(no_dump),nan
32,18,DENSE(no_dump),nan
32,19,DENSE(no_dump),nan
32,20,DENSE(no_dump),nan
32,21,DENSE(no_dump),nan
32,22,DENSE(no_dump),nan
32,23,DENSE(no_dump),nan
33,0,DENSE(no_dump),nan
33,1,DENSE(no_dump),nan
33,2,DENSE(no_dump),nan
33,3,DENSE(no_dump),nan
33,4,DENSE(no_dump),nan
33,5,DENSE(no_dump),nan
33,6,DENSE(no_dump),nan
33,7,DENSE(no_dump),nan
33,8,DENSE(no_dump),nan
33,9,DENSE(no_dump),nan
33,10,DENSE(no_dump),nan
33,11,DENSE(no_dump),nan
33,12,DENSE(no_dump),nan
33,13,DENSE(no_dump),nan
33,14,DENSE(no_dump),nan
33,15,DENSE(no_dump),nan
33,16,DENSE(no_dump),nan
33,17,DENSE(no_dump),nan
33,18,DENSE(no_dump),nan
33,19,DENSE(no_dump),nan
33,20,DENSE(no_dump),nan
33,21,DENSE(no_dump),nan
33,22,DENSE(no_dump),nan
33,23,DENSE(no_dump),nan
34,0,DENSE(no_dump),nan
34,1,DENSE(no_dump),nan
34,2,DENSE(no_dump),nan
34,3,DENSE(no_dump),nan
34,4,DENSE(no_dump),nan
34,5,DENSE(no_dump),nan
34,6,DENSE(no_dump),nan
34,7,DENSE(no_dump),nan
34,8,DENSE(no_dump),nan
34,9,DENSE(no_dump),nan
34,10,DENSE(no_dump),nan
34,11,DENSE(no_dump),nan
34,12,DENSE(no_dump),nan
34,13,DENSE(no_dump),nan
34,14,DENSE(no_dump),nan
34,15,DENSE(no_dump),nan
34,16,DENSE(no_dump),nan
34,17,DENSE(no_dump),nan
34,18,DENSE(no_dump),nan
34,19,DENSE(no_dump),nan
34,20,DENSE(no_dump),nan
34,21,DENSE(no_dump),nan
34,22,DENSE(no_dump),nan
34,23,DENSE(no_dump),nan
35,0,DENSE(best_was BLOCK_SPARSE@0.200),0.4461454749107361
35,1,DENSE(best_was BLOCK_SPARSE@0.200),0.4225882589817047
35,2,DENSE(best_was BLOCK_SPARSE@0.200),0.4227340817451477
35,3,DENSE(best_was BLOCK_SPARSE@0.200),0.4255446195602417
35,4,DENSE(best_was BLOCK_SPARSE@0.200),0.44454047083854675
35,5,DENSE(best_was BLOCK_SPARSE@0.200),0.43807584047317505
35,6,DENSE(best_was BLOCK_SPARSE@0.200),0.4256080985069275
35,7,DENSE(best_was BLOCK_SPARSE@0.200),0.3761100172996521
35,8,DENSE(best_was BLOCK_SPARSE@0.200),0.42952319979667664
35,9,DENSE(best_was BLOCK_SPARSE@0.200),0.3894253671169281
35,10,DENSE(best_was BLOCK_SPARSE@0.200),0.42438191175460815
35,11,DENSE(best_was BLOCK_SPARSE@0.200),0.46323323249816895
35,12,DENSE(best_was BLOCK_SPARSE@0.200),0.3966796100139618
35,13,DENSE(best_was BLOCK_SPARSE@0.200),0.5026290416717529
35,14,DENSE(best_was BLOCK_SPARSE@0.200),0.40598148107528687
35,15,DENSE(best_was BLOCK_SPARSE@0.200),0.480781227350235
35,16,DENSE(best_was BLOCK_SPARSE@0.200),0.4598129689693451
35,17,DENSE(best_was BLOCK_SPARSE@0.200),0.45081067085266113
35,18,DENSE(best_was BLOCK_SPARSE@0.200),0.38089293241500854
35,19,DENSE(best_was BLOCK_SPARSE@0.200),0.3118588328361511
35,20,DENSE(best_was BLOCK_SPARSE@0.200),0.36589983105659485
35,21,DENSE(best_was BLOCK_SPARSE@0.200),0.34145310521125793
35,22,DENSE(best_was BLOCK_SPARSE@0.200),0.38750600814819336
35,23,DENSE(best_was BLOCK_SPARSE@0.200),0.3501512408256531
36,0,DENSE(no_dump),nan
36,1,DENSE(no_dump),nan
36,2,DENSE(no_dump),nan
36,3,DENSE(no_dump),nan
36,4,DENSE(no_dump),nan
36,5,DENSE(no_dump),nan
36,6,DENSE(no_dump),nan
36,7,DENSE(no_dump),nan
36,8,DENSE(no_dump),nan
36,9,DENSE(no_dump),nan
36,10,DENSE(no_dump),nan
36,11,DENSE(no_dump),nan
36,12,DENSE(no_dump),nan
36,13,DENSE(no_dump),nan
36,14,DENSE(no_dump),nan
36,15,DENSE(no_dump),nan
36,16,DENSE(no_dump),nan
36,17,DENSE(no_dump),nan
36,18,DENSE(no_dump),nan
36,19,DENSE(no_dump),nan
36,20,DENSE(no_dump),nan
36,21,DENSE(no_dump),nan
36,22,DENSE(no_dump),nan
36,23,DENSE(no_dump),nan
37,0,DENSE(no_dump),nan
37,1,DENSE(no_dump),nan
37,2,DENSE(no_dump),nan
37,3,DENSE(no_dump),nan
37,4,DENSE(no_dump),nan
37,5,DENSE(no_dump),nan
37,6,DENSE(no_dump),nan
37,7,DENSE(no_dump),nan
37,8,DENSE(no_dump),nan
37,9,DENSE(no_dump),nan
37,10,DENSE(no_dump),nan
37,11,DENSE(no_dump),nan
37,12,DENSE(no_dump),nan
37,13,DENSE(no_dump),nan
37,14,DENSE(no_dump),nan
37,15,DENSE(no_dump),nan
37,16,DENSE(no_dump),nan
37,17,DENSE(no_dump),nan
37,18,DENSE(no_dump),nan
37,19,DENSE(no_dump),nan
37,20,DENSE(no_dump),nan
37,21,DENSE(no_dump),nan
37,22,DENSE(no_dump),nan
37,23,DENSE(no_dump),nan
38,0,DENSE(no_dump),nan
38,1,DENSE(no_dump),nan
38,2,DENSE(no_dump),nan
38,3,DENSE(no_dump),nan
38,4,DENSE(no_dump),nan
38,5,DENSE(no_dump),nan
38,6,DENSE(no_dump),nan
38,7,DENSE(no_dump),nan
38,8,DENSE(no_dump),nan
38,9,DENSE(no_dump),nan
38,10,DENSE(no_dump),nan
38,11,DENSE(no_dump),nan
38,12,DENSE(no_dump),nan
38,13,DENSE(no_dump),nan
38,14,DENSE(no_dump),nan
38,15,DENSE(no_dump),nan
38,16,DENSE(no_dump),nan
38,17,DENSE(no_dump),nan
38,18,DENSE(no_dump),nan
38,19,DENSE(no_dump),nan
38,20,DENSE(no_dump),nan
38,21,DENSE(no_dump),nan
38,22,DENSE(no_dump),nan
38,23,DENSE(no_dump),nan
39,0,DENSE(best_was BLOCK_SPARSE@0.200),0.43418338894844055
39,1,DENSE(best_was BLOCK_SPARSE@0.200),0.5112389922142029
39,2,DENSE(best_was BLOCK_SPARSE@0.200),0.4927085041999817
39,3,DENSE(best_was BLOCK_SPARSE@0.200),0.478517085313797
39,4,DENSE(best_was BLOCK_SPARSE@0.200),0.49441778659820557
39,5,DENSE(best_was BLOCK_SPARSE@0.200),0.42531895637512207
39,6,DENSE(best_was BLOCK_SPARSE@0.200),0.46448010206222534
39,7,DENSE(best_was BLOCK_SPARSE@0.200),0.5215016603469849
39,8,DENSE(best_was BLOCK_SPARSE@0.200),0.5038038492202759
39,9,DENSE(best_was BLOCK_SPARSE@0.200),0.47901925444602966
39,10,DENSE(best_was BLOCK_SPARSE@0.200),0.4638313055038452
39,11,DENSE(best_was BLOCK_SPARSE@0.200),0.4908776581287384
39,12,DENSE(best_was BLOCK_SPARSE@0.200),0.3318679928779602
39,13,DENSE(best_was BLOCK_SPARSE@0.200),0.3449550271034241
39,14,DENSE(best_was BLOCK_SPARSE@0.200),0.32434070110321045
39,15,DENSE(best_was BLOCK_SPARSE@0.200),0.38142821192741394
39,16,DENSE(best_was BLOCK_SPARSE@0.200),0.3077945411205292
39,17,DENSE(best_was BLOCK_SPARSE@0.200),0.36316996812820435
39,18,DENSE(best_was BLOCK_SPARSE@0.200),0.3175468444824219
39,19,DENSE(best_was BLOCK_SPARSE@0.200),0.4273892641067505
39,20,DENSE(best_was BLOCK_SPARSE@0.200),0.4576461613178253
39,21,DENSE(best_was BLOCK_SPARSE@0.200),0.40967437624931335
39,22,DENSE(best_was BLOCK_SPARSE@0.200),0.3902059495449066
39,23,DENSE(best_was BLOCK_SPARSE@0.200),0.4353688061237335
40,0,DENSE(no_dump),nan
40,1,DENSE(no_dump),nan
40,2,DENSE(no_dump),nan
40,3,DENSE(no_dump),nan
40,4,DENSE(no_dump),nan
40,5,DENSE(no_dump),nan
40,6,DENSE(no_dump),nan
40,7,DENSE(no_dump),nan
40,8,DENSE(no_dump),nan
40,9,DENSE(no_dump),nan
40,10,DENSE(no_dump),nan
40,11,DENSE(no_dump),nan
40,12,DENSE(no_dump),nan
40,13,DENSE(no_dump),nan
40,14,DENSE(no_dump),nan
40,15,DENSE(no_dump),nan
40,16,DENSE(no_dump),nan
40,17,DENSE(no_dump),nan
40,18,DENSE(no_dump),nan
40,19,DENSE(no_dump),nan
40,20,DENSE(no_dump),nan
40,21,DENSE(no_dump),nan
40,22,DENSE(no_dump),nan
40,23,DENSE(no_dump),nan
41,0,DENSE(no_dump),nan
41,1,DENSE(no_dump),nan
41,2,DENSE(no_dump),nan
41,3,DENSE(no_dump),nan
41,4,DENSE(no_dump),nan
41,5,DENSE(no_dump),nan
41,6,DENSE(no_dump),nan
41,7,DENSE(no_dump),nan
41,8,DENSE(no_dump),nan
41,9,DENSE(no_dump),nan
41,10,DENSE(no_dump),nan
41,11,DENSE(no_dump),nan
41,12,DENSE(no_dump),nan
41,13,DENSE(no_dump),nan
41,14,DENSE(no_dump),nan
41,15,DENSE(no_dump),nan
41,16,DENSE(no_dump),nan
41,17,DENSE(no_dump),nan
41,18,DENSE(no_dump),nan
41,19,DENSE(no_dump),nan
41,20,DENSE(no_dump),nan
41,21,DENSE(no_dump),nan
41,22,DENSE(no_dump),nan
41,23,DENSE(no_dump),nan
42,0,DENSE(no_dump),nan
42,1,DENSE(no_dump),nan
42,2,DENSE(no_dump),nan
42,3,DENSE(no_dump),nan
42,4,DENSE(no_dump),nan
42,5,DENSE(no_dump),nan
42,6,DENSE(no_dump),nan
42,7,DENSE(no_dump),nan
42,8,DENSE(no_dump),nan
42,9,DENSE(no_dump),nan
42,10,DENSE(no_dump),nan
42,11,DENSE(no_dump),nan
42,12,DENSE(no_dump),nan
42,13,DENSE(no_dump),nan
42,14,DENSE(no_dump),nan
42,15,DENSE(no_dump),nan
42,16,DENSE(no_dump),nan
42,17,DENSE(no_dump),nan
42,18,DENSE(no_dump),nan
42,19,DENSE(no_dump),nan
42,20,DENSE(no_dump),nan
42,21,DENSE(no_dump),nan
42,22,DENSE(no_dump),nan
42,23,DENSE(no_dump),nan
43,0,DENSE(best_was BLOCK_SPARSE@0.200),0.40270301699638367
43,1,DENSE(best_was BLOCK_SPARSE@0.200),0.41967517137527466
43,2,DENSE(best_was BLOCK_SPARSE@0.200),0.4034644365310669
43,3,DENSE(best_was BLOCK_SPARSE@0.200),0.42390477657318115
43,4,DENSE(best_was BLOCK_SPARSE@0.200),0.465337336063385
43,5,DENSE(best_was BLOCK_SPARSE@0.200),0.39493077993392944
43,6,DENSE(best_was BLOCK_SPARSE@0.200),0.37991029024124146
43,7,DENSE(best_was BLOCK_SPARSE@0.200),0.4828822612762451
43,8,DENSE(best_was BLOCK_SPARSE@0.200),0.4435421824455261
43,9,DENSE(best_was BLOCK_SPARSE@0.200),0.474837064743042
43,10,DENSE(best_was BLOCK_SPARSE@0.200),0.5070549249649048
43,11,DENSE(best_was BLOCK_SPARSE@0.200),0.4503372609615326
43,12,DENSE(best_was BLOCK_SPARSE@0.200),0.3431423008441925
43,13,DENSE(best_was BLOCK_SPARSE@0.200),0.31196165084838867
43,14,DENSE(best_was BLOCK_SPARSE@0.200),0.4116813838481903
43,15,DENSE(best_was BLOCK_SPARSE@0.200),0.29930758476257324
43,16,DENSE(best_was BLOCK_SPARSE@0.200),0.3064008951187134
43,17,DENSE(best_was BLOCK_SPARSE@0.200),0.44338640570640564
43,18,DENSE(best_was BLOCK_SPARSE@0.200),0.439018189907074
43,19,DENSE(best_was BLOCK_SPARSE@0.200),0.48350653052330017
43,20,DENSE(best_was BLOCK_SPARSE@0.200),0.45225346088409424
43,21,DENSE(best_was BLOCK_SPARSE@0.200),0.46692192554473877
43,22,DENSE(best_was BLOCK_SPARSE@0.200),0.5004305839538574
43,23,DENSE(best_was BLOCK_SPARSE@0.200),0.4351872205734253
44,0,DENSE(no_dump),nan
44,1,DENSE(no_dump),nan
44,2,DENSE(no_dump),nan
44,3,DENSE(no_dump),nan
44,4,DENSE(no_dump),nan
44,5,DENSE(no_dump),nan
44,6,DENSE(no_dump),nan
44,7,DENSE(no_dump),nan
44,8,DENSE(no_dump),nan
44,9,DENSE(no_dump),nan
44,10,DENSE(no_dump),nan
44,11,DENSE(no_dump),nan
44,12,DENSE(no_dump),nan
44,13,DENSE(no_dump),nan
44,14,DENSE(no_dump),nan
44,15,DENSE(no_dump),nan
44,16,DENSE(no_dump),nan
44,17,DENSE(no_dump),nan
44,18,DENSE(no_dump),nan
44,19,DENSE(no_dump),nan
44,20,DENSE(no_dump),nan
44,21,DENSE(no_dump),nan
44,22,DENSE(no_dump),nan
44,23,DENSE(no_dump),nan
45,0,DENSE(no_dump),nan
45,1,DENSE(no_dump),nan
45,2,DENSE(no_dump),nan
45,3,DENSE(no_dump),nan
45,4,DENSE(no_dump),nan
45,5,DENSE(no_dump),nan
45,6,DENSE(no_dump),nan
45,7,DENSE(no_dump),nan
45,8,DENSE(no_dump),nan
45,9,DENSE(no_dump),nan
45,10,DENSE(no_dump),nan
45,11,DENSE(no_dump),nan
45,12,DENSE(no_dump),nan
45,13,DENSE(no_dump),nan
45,14,DENSE(no_dump),nan
45,15,DENSE(no_dump),nan
45,16,DENSE(no_dump),nan
45,17,DENSE(no_dump),nan
45,18,DENSE(no_dump),nan
45,19,DENSE(no_dump),nan
45,20,DENSE(no_dump),nan
45,21,DENSE(no_dump),nan
45,22,DENSE(no_dump),nan
45,23,DENSE(no_dump),nan
46,0,DENSE(no_dump),nan
46,1,DENSE(no_dump),nan
46,2,DENSE(no_dump),nan
46,3,DENSE(no_dump),nan
46,4,DENSE(no_dump),nan
46,5,DENSE(no_dump),nan
46,6,DENSE(no_dump),nan
46,7,DENSE(no_dump),nan
46,8,DENSE(no_dump),nan
46,9,DENSE(no_dump),nan
46,10,DENSE(no_dump),nan
46,11,DENSE(no_dump),nan
46,12,DENSE(no_dump),nan
46,13,DENSE(no_dump),nan
46,14,DENSE(no_dump),nan
46,15,DENSE(no_dump),nan
46,16,DENSE(no_dump),nan
46,17,DENSE(no_dump),nan
46,18,DENSE(no_dump),nan
46,19,DENSE(no_dump),nan
46,20,DENSE(no_dump),nan
46,21,DENSE(no_dump),nan
46,22,DENSE(no_dump),nan
46,23,DENSE(no_dump),nan
47,0,DENSE(best_was BLOCK_SPARSE@0.200),0.44659361243247986
47,1,DENSE(best_was BLOCK_SPARSE@0.200),0.5545240640640259
47,2,DENSE(best_was BLOCK_SPARSE@0.200),0.530839741230011
47,3,DENSE(best_was BLOCK_SPARSE@0.200),0.5702250599861145
47,4,DENSE(best_was BLOCK_SPARSE@0.200),0.5187044143676758
47,5,DENSE(best_was BLOCK_SPARSE@0.200),0.47173988819122314
47,6,DENSE(best_was A_SHAPE@s64w1024),0.27550697326660156
47,7,DENSE(best_was BLOCK_SPARSE@0.200),0.5218183994293213
47,8,DENSE(best_was BLOCK_SPARSE@0.200),0.4524528980255127
47,9,DENSE(best_was BLOCK_SPARSE@0.200),0.4295180141925812
47,10,DENSE(best_was BLOCK_SPARSE@0.200),0.52604079246521
47,11,DENSE(best_was BLOCK_SPARSE@0.200),0.5004361867904663
47,12,DENSE(best_was BLOCK_SPARSE@0.200),0.4760644733905792
47,13,DENSE(best_was BLOCK_SPARSE@0.200),0.4997541010379791
47,14,DENSE(best_was BLOCK_SPARSE@0.200),0.5354620814323425
47,15,DENSE(best_was BLOCK_SPARSE@0.200),0.45445317029953003
47,16,DENSE(best_was BLOCK_SPARSE@0.200),0.5004573464393616
47,17,DENSE(best_was BLOCK_SPARSE@0.200),0.5011965036392212
47,18,DENSE(best_was BLOCK_SPARSE@0.200),0.4481719434261322
47,19,DENSE(best_was BLOCK_SPARSE@0.200),0.2835548222064972
47,20,DENSE(best_was BLOCK_SPARSE@0.200),0.4212731122970581
47,21,DENSE(best_was BLOCK_SPARSE@0.200),0.39884766936302185
47,22,DENSE(best_was BLOCK_SPARSE@0.200),0.34118589758872986
47,23,DENSE(best_was BLOCK_SPARSE@0.200),0.39014098048210144
48,0,DENSE(no_dump),nan
48,1,DENSE(no_dump),nan
48,2,DENSE(no_dump),nan
48,3,DENSE(no_dump),nan
48,4,DENSE(no_dump),nan
48,5,DENSE(no_dump),nan
48,6,DENSE(no_dump),nan
48,7,DENSE(no_dump),nan
48,8,DENSE(no_dump),nan
48,9,DENSE(no_dump),nan
48,10,DENSE(no_dump),nan
48,11,DENSE(no_dump),nan
48,12,DENSE(no_dump),nan
48,13,DENSE(no_dump),nan
48,14,DENSE(no_dump),nan
48,15,DENSE(no_dump),nan
48,16,DENSE(no_dump),nan
48,17,DENSE(no_dump),nan
48,18,DENSE(no_dump),nan
48,19,DENSE(no_dump),nan
48,20,DENSE(no_dump),nan
48,21,DENSE(no_dump),nan
48,22,DENSE(no_dump),nan
48,23,DENSE(no_dump),nan
49,0,DENSE(no_dump),nan
49,1,DENSE(no_dump),nan
49,2,DENSE(no_dump),nan
49,3,DENSE(no_dump),nan
49,4,DENSE(no_dump),nan
49,5,DENSE(no_dump),nan
49,6,DENSE(no_dump),nan
49,7,DENSE(no_dump),nan
49,8,DENSE(no_dump),nan
49,9,DENSE(no_dump),nan
49,10,DENSE(no_dump),nan
49,11,DENSE(no_dump),nan
49,12,DENSE(no_dump),nan
49,13,DENSE(no_dump),nan
49,14,DENSE(no_dump),nan
49,15,DENSE(no_dump),nan
49,16,DENSE(no_dump),nan
49,17,DENSE(no_dump),nan
49,18,DENSE(no_dump),nan
49,19,DENSE(no_dump),nan
49,20,DENSE(no_dump),nan
49,21,DENSE(no_dump),nan
49,22,DENSE(no_dump),nan
49,23,DENSE(no_dump),nan
50,0,DENSE(no_dump),nan
50,1,DENSE(no_dump),nan
50,2,DENSE(no_dump),nan
50,3,DENSE(no_dump),nan
50,4,DENSE(no_dump),nan
50,5,DENSE(no_dump),nan
50,6,DENSE(no_dump),nan
50,7,DENSE(no_dump),nan
50,8,DENSE(no_dump),nan
50,9,DENSE(no_dump),nan
50,10,DENSE(no_dump),nan
50,11,DENSE(no_dump),nan
50,12,DENSE(no_dump),nan
50,13,DENSE(no_dump),nan
50,14,DENSE(no_dump),nan
50,15,DENSE(no_dump),nan
50,16,DENSE(no_dump),nan
50,17,DENSE(no_dump),nan
50,18,DENSE(no_dump),nan
50,19,DENSE(no_dump),nan
50,20,DENSE(no_dump),nan
50,21,DENSE(no_dump),nan
50,22,DENSE(no_dump),nan
50,23,DENSE(no_dump),nan
51,0,DENSE(best_was BLOCK_SPARSE@0.200),0.5407055020332336
51,1,DENSE(best_was BLOCK_SPARSE@0.200),0.470569908618927
51,2,DENSE(best_was BLOCK_SPARSE@0.200),0.5042714476585388
51,3,DENSE(best_was BLOCK_SPARSE@0.200),0.5603595972061157
51,4,DENSE(best_was BLOCK_SPARSE@0.200),0.5627931952476501
51,5,DENSE(best_was BLOCK_SPARSE@0.200),0.5191220641136169
51,6,DENSE(best_was BLOCK_SPARSE@0.200),0.4612925052642822
51,7,DENSE(best_was BLOCK_SPARSE@0.200),0.41050300002098083
51,8,DENSE(best_was BLOCK_SPARSE@0.200),0.3977380394935608
51,9,DENSE(best_was BLOCK_SPARSE@0.200),0.334078311920166
51,10,DENSE(best_was BLOCK_SPARSE@0.200),0.29800865054130554
51,11,DENSE(best_was BLOCK_SPARSE@0.200),0.40964406728744507
51,12,DENSE(best_was BLOCK_SPARSE@0.200),0.45869916677474976
51,13,DENSE(best_was BLOCK_SPARSE@0.200),0.553346574306488
51,14,DENSE(best_was BLOCK_SPARSE@0.200),0.513801634311676
51,15,DENSE(best_was BLOCK_SPARSE@0.200),0.5345700979232788
51,16,DENSE(best_was BLOCK_SPARSE@0.200),0.5953851342201233
51,17,DENSE(best_was BLOCK_SPARSE@0.200),0.5442603826522827
51,18,DENSE(best_was BLOCK_SPARSE@0.200),0.30265340209007263
51,19,DENSE(best_was BLOCK_SPARSE@0.200),0.3620556890964508
51,20,DENSE(best_was BLOCK_SPARSE@0.200),0.3851413428783417
51,21,DENSE(best_was BLOCK_SPARSE@0.200),0.3542769253253937
51,22,DENSE(best_was BLOCK_SPARSE@0.200),0.44132086634635925
51,23,DENSE(best_was BLOCK_SPARSE@0.200),0.48217517137527466
52,0,DENSE(no_dump),nan
52,1,DENSE(no_dump),nan
52,2,DENSE(no_dump),nan
52,3,DENSE(no_dump),nan
52,4,DENSE(no_dump),nan
52,5,DENSE(no_dump),nan
52,6,DENSE(no_dump),nan
52,7,DENSE(no_dump),nan
52,8,DENSE(no_dump),nan
52,9,DENSE(no_dump),nan
52,10,DENSE(no_dump),nan
52,11,DENSE(no_dump),nan
52,12,DENSE(no_dump),nan
52,13,DENSE(no_dump),nan
52,14,DENSE(no_dump),nan
52,15,DENSE(no_dump),nan
52,16,DENSE(no_dump),nan
52,17,DENSE(no_dump),nan
52,18,DENSE(no_dump),nan
52,19,DENSE(no_dump),nan
52,20,DENSE(no_dump),nan
52,21,DENSE(no_dump),nan
52,22,DENSE(no_dump),nan
52,23,DENSE(no_dump),nan
53,0,DENSE(no_dump),nan
53,1,DENSE(no_dump),nan
53,2,DENSE(no_dump),nan
53,3,DENSE(no_dump),nan
53,4,DENSE(no_dump),nan
53,5,DENSE(no_dump),nan
53,6,DENSE(no_dump),nan
53,7,DENSE(no_dump),nan
53,8,DENSE(no_dump),nan
53,9,DENSE(no_dump),nan
53,10,DENSE(no_dump),nan
53,11,DENSE(no_dump),nan
53,12,DENSE(no_dump),nan
53,13,DENSE(no_dump),nan
53,14,DENSE(no_dump),nan
53,15,DENSE(no_dump),nan
53,16,DENSE(no_dump),nan
53,17,DENSE(no_dump),nan
53,18,DENSE(no_dump),nan
53,19,DENSE(no_dump),nan
53,20,DENSE(no_dump),nan
53,21,DENSE(no_dump),nan
53,22,DENSE(no_dump),nan
53,23,DENSE(no_dump),nan
54,0,DENSE(no_dump),nan
54,1,DENSE(no_dump),nan
54,2,DENSE(no_dump),nan
54,3,DENSE(no_dump),nan
54,4,DENSE(no_dump),nan
54,5,DENSE(no_dump),nan
54,6,DENSE(no_dump),nan
54,7,DENSE(no_dump),nan
54,8,DENSE(no_dump),nan
54,9,DENSE(no_dump),nan
54,10,DENSE(no_dump),nan
54,11,DENSE(no_dump),nan
54,12,DENSE(no_dump),nan
54,13,DENSE(no_dump),nan
54,14,DENSE(no_dump),nan
54,15,DENSE(no_dump),nan
54,16,DENSE(no_dump),nan
54,17,DENSE(no_dump),nan
54,18,DENSE(no_dump),nan
54,19,DENSE(no_dump),nan
54,20,DENSE(no_dump),nan
54,21,DENSE(no_dump),nan
54,22,DENSE(no_dump),nan
54,23,DENSE(no_dump),nan
55,0,DENSE(best_was BLOCK_SPARSE@0.200),0.6278952360153198
55,1,DENSE(best_was BLOCK_SPARSE@0.200),0.44655007123947144
55,2,DENSE(best_was BLOCK_SPARSE@0.200),0.5490471720695496
55,3,DENSE(best_was BLOCK_SPARSE@0.200),0.5395253300666809
55,4,DENSE(best_was BLOCK_SPARSE@0.200),0.47999778389930725
55,5,DENSE(best_was BLOCK_SPARSE@0.200),0.42944908142089844
55,6,DENSE(best_was BLOCK_SPARSE@0.200),0.4990048408508301
55,7,DENSE(best_was BLOCK_SPARSE@0.200),0.449338436126709
55,8,DENSE(best_was BLOCK_SPARSE@0.200),0.5152307152748108
55,9,DENSE(best_was BLOCK_SPARSE@0.200),0.48522505164146423
55,10,DENSE(best_was BLOCK_SPARSE@0.200),0.5080980658531189
55,11,DENSE(best_was BLOCK_SPARSE@0.200),0.46950221061706543
55,12,DENSE(best_was BLOCK_SPARSE@0.200),0.15877361595630646
55,13,DENSE(best_was BLOCK_SPARSE@0.200),0.24830470979213715
