layer,q_head,chosen,best_l2
30,12,DENSE(no_dump),nan
30,13,DENSE(no_dump),nan
30,14,DENSE(no_dump),nan
30,15,DENSE(no_dump),nan
30,16,DENSE(no_dump),nan
30,17,DENSE(no_dump),nan
30,18,DENSE(no_dump),nan
30,19,DENSE(no_dump),nan
30,20,DENSE(no_dump),nan
30,21,DENSE(no_dump),nan
30,22,DENSE(no_dump),nan
30,23,DENSE(no_dump),nan
31,0,DENSE(best_was BLOCK_SPARSE@0.400),0.2663636803627014
31,1,DENSE(best_was VERT_SLASH@V32S16),0.3216139078140259
31,2,DENSE(best_was VERT_SLASH@V32S16),0.2450060099363327
31,3,DENSE(best_was BLOCK_SPARSE@0.400),0.29648417234420776
31,4,DENSE(best_was BLOCK_SPARSE@0.400),0.29871460795402527
31,5,DENSE(best_was VERT_SLASH@V32S16),0.2663959860801697
31,6,DENSE(best_was VERT_SLASH@V32S16),0.3292555510997772
31,7,DENSE(best_was VERT_SLASH@V32S16),0.23419518768787384
31,8,DENSE(best_was VERT_SLASH@V32S16),0.27433356642723083
31,9,DENSE(best_was BLOCK_SPARSE@0.400),0.2616281807422638
31,10,DENSE(best_was VERT_SLASH@V32S16),0.3036307394504547
31,11,DENSE(best_was BLOCK_SPARSE@0.400),0.264494925737381
31,12,DENSE(best_was VERT_SLASH@V32S16),0.24142391979694366
31,13,DENSE(best_was BLOCK_SPARSE@0.400),0.2570648193359375
31,14,DENSE(best_was BLOCK_SPARSE@0.400),0.3170787990093231
31,15,DENSE(best_was VERT_SLASH@V32S16),0.3046322762966156
31,16,DENSE(best_was BLOCK_SPARSE@0.400),0.3258281350135803
31,17,DENSE(best_was VERT_SLASH@V32S16),0.30257728695869446
31,18,DENSE(best_was BLOCK_SPARSE@0.400),0.19013617932796478
31,19,DENSE(best_was VERT_SLASH@V32S16),0.2559669613838196
31,20,DENSE(best_was VERT_SLASH@V32S16),0.2285115122795105
31,21,DENSE(best_was VERT_SLASH@V32S16),0.22972698509693146
31,22,DENSE(best_was VERT_SLASH@V32S16),0.18398547172546387
31,23,DENSE(best_was BLOCK_SPARSE@0.400),0.2372160106897354
32,0,DENSE(no_dump),nan
32,1,DENSE(no_dump),nan
32,2,DENSE(no_dump),nan
32,3,DENSE(no_dump),nan
32,4,DENSE(no_dump),nan
32,5,DENSE(no_dump),nan
32,6,DENSE(no_dump),nan
32,7,DENSE(no_dump),nan
32,8,DENSE(no_dump),nan
32,9,DENSE(no_dump),nan
32,10,DENSE(no_dump),nan
32,11,DENSE(no_dump),nan
32,12,DENSE(no_dump),nan
32,13,DENSE(no_dump),nan
32,14,DENSE(no_dump),nan
32,15,DENSE(no_dump),nan
32,16,DENSE(no_dump),nan
32,17,DENSE(no_dump),nan
32,18,DENSE(no_dump),nan
32,19,DENSE(no_dump),nan
32,20,DENSE(no_dump),nan
32,21,DENSE(no_dump),nan
32,22,DENSE(no_dump),nan
32,23,DENSE(no_dump),nan
33,0,DENSE(no_dump),nan
33,1,DENSE(no_dump),nan
33,2,DENSE(no_dump),nan
33,3,DENSE(no_dump),nan
33,4,DENSE(no_dump),nan
33,5,DENSE(no_dump),nan
33,6,DENSE(no_dump),nan
33,7,DENSE(no_dump),nan
33,8,DENSE(no_dump),nan
33,9,DENSE(no_dump),nan
33,10,DENSE(no_dump),nan
33,11,DENSE(no_dump),nan
33,12,DENSE(no_dump),nan
33,13,DENSE(no_dump),nan
33,14,DENSE(no_dump),nan
33,15,DENSE(no_dump),nan
33,16,DENSE(no_dump),nan
33,17,DENSE(no_dump),nan
33,18,DENSE(no_dump),nan
33,19,DENSE(no_dump),nan
33,20,DENSE(no_dump),nan
33,21,DENSE(no_dump),nan
33,22,DENSE(no_dump),nan
33,23,DENSE(no_dump),nan
34,0,DENSE(no_dump),nan
34,1,DENSE(no_dump),nan
34,2,DENSE(no_dump),nan
34,3,DENSE(no_dump),nan
34,4,DENSE(no_dump),nan
34,5,DENSE(no_dump),nan
34,6,DENSE(no_dump),nan
34,7,DENSE(no_dump),nan
34,8,DENSE(no_dump),nan
34,9,DENSE(no_dump),nan
34,10,DENSE(no_dump),nan
34,11,DENSE(no_dump),nan
34,12,DENSE(no_dump),nan
34,13,DENSE(no_dump),nan
34,14,DENSE(no_dump),nan
34,15,DENSE(no_dump),nan
34,16,DENSE(no_dump),nan
34,17,DENSE(no_dump),nan
34,18,DENSE(no_dump),nan
34,19,DENSE(no_dump),nan
34,20,DENSE(no_dump),nan
34,21,DENSE(no_dump),nan
34,22,DENSE(no_dump),nan
34,23,DENSE(no_dump),nan
35,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4469386637210846
35,1,DENSE(best_was BLOCK_SPARSE@0.400),0.42141371965408325
35,2,DENSE(best_was BLOCK_SPARSE@0.400),0.42018115520477295
35,3,DENSE(best_was BLOCK_SPARSE@0.400),0.4263513684272766
35,4,DENSE(best_was BLOCK_SPARSE@0.400),0.4456787407398224
35,5,DENSE(best_was BLOCK_SPARSE@0.400),0.43712976574897766
35,6,DENSE(best_was BLOCK_SPARSE@0.400),0.42458584904670715
35,7,DENSE(best_was BLOCK_SPARSE@0.400),0.36195623874664307
35,8,DENSE(best_was BLOCK_SPARSE@0.400),0.4236311614513397
35,9,DENSE(best_was BLOCK_SPARSE@0.400),0.37777915596961975
35,10,DENSE(best_was BLOCK_SPARSE@0.400),0.4017723798751831
35,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4331969916820526
35,12,DENSE(best_was VERT_SLASH@V32S16),0.3853135108947754
35,13,DENSE(best_was BLOCK_SPARSE@0.400),0.4767666161060333
35,14,DENSE(best_was BLOCK_SPARSE@0.400),0.3964153826236725
35,15,DENSE(best_was VERT_SLASH@V32S16),0.46684446930885315
35,16,DENSE(best_was BLOCK_SPARSE@0.400),0.4581528604030609
35,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4476195275783539
35,18,DENSE(best_was BLOCK_SPARSE@0.400),0.3816201984882355
35,19,DENSE(best_was BLOCK_SPARSE@0.400),0.32055428624153137
35,20,DENSE(best_was BLOCK_SPARSE@0.400),0.38046449422836304
35,21,DENSE(best_was BLOCK_SPARSE@0.400),0.34588390588760376
35,22,DENSE(best_was BLOCK_SPARSE@0.400),0.39383813738822937
35,23,DENSE(best_was BLOCK_SPARSE@0.400),0.355265736579895
36,0,DENSE(no_dump),nan
36,1,DENSE(no_dump),nan
36,2,DENSE(no_dump),nan
36,3,DENSE(no_dump),nan
36,4,DENSE(no_dump),nan
36,5,DENSE(no_dump),nan
36,6,DENSE(no_dump),nan
36,7,DENSE(no_dump),nan
36,8,DENSE(no_dump),nan
36,9,DENSE(no_dump),nan
36,10,DENSE(no_dump),nan
36,11,DENSE(no_dump),nan
36,12,DENSE(no_dump),nan
36,13,DENSE(no_dump),nan
36,14,DENSE(no_dump),nan
36,15,DENSE(no_dump),nan
36,16,DENSE(no_dump),nan
36,17,DENSE(no_dump),nan
36,18,DENSE(no_dump),nan
36,19,DENSE(no_dump),nan
36,20,DENSE(no_dump),nan
36,21,DENSE(no_dump),nan
36,22,DENSE(no_dump),nan
36,23,DENSE(no_dump),nan
37,0,DENSE(no_dump),nan
37,1,DENSE(no_dump),nan
37,2,DENSE(no_dump),nan
37,3,DENSE(no_dump),nan
37,4,DENSE(no_dump),nan
37,5,DENSE(no_dump),nan
37,6,DENSE(no_dump),nan
37,7,DENSE(no_dump),nan
37,8,DENSE(no_dump),nan
37,9,DENSE(no_dump),nan
37,10,DENSE(no_dump),nan
37,11,DENSE(no_dump),nan
37,12,DENSE(no_dump),nan
37,13,DENSE(no_dump),nan
37,14,DENSE(no_dump),nan
37,15,DENSE(no_dump),nan
37,16,DENSE(no_dump),nan
37,17,DENSE(no_dump),nan
37,18,DENSE(no_dump),nan
37,19,DENSE(no_dump),nan
37,20,DENSE(no_dump),nan
37,21,DENSE(no_dump),nan
37,22,DENSE(no_dump),nan
37,23,DENSE(no_dump),nan
38,0,DENSE(no_dump),nan
38,1,DENSE(no_dump),nan
38,2,DENSE(no_dump),nan
38,3,DENSE(no_dump),nan
38,4,DENSE(no_dump),nan
38,5,DENSE(no_dump),nan
38,6,DENSE(no_dump),nan
38,7,DENSE(no_dump),nan
38,8,DENSE(no_dump),nan
38,9,DENSE(no_dump),nan
38,10,DENSE(no_dump),nan
38,11,DENSE(no_dump),nan
38,12,DENSE(no_dump),nan
38,13,DENSE(no_dump),nan
38,14,DENSE(no_dump),nan
38,15,DENSE(no_dump),nan
38,16,DENSE(no_dump),nan
38,17,DENSE(no_dump),nan
38,18,DENSE(no_dump),nan
38,19,DENSE(no_dump),nan
38,20,DENSE(no_dump),nan
38,21,DENSE(no_dump),nan
38,22,DENSE(no_dump),nan
38,23,DENSE(no_dump),nan
39,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4354833662509918
39,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5124932527542114
39,2,DENSE(best_was BLOCK_SPARSE@0.400),0.4921027719974518
39,3,DENSE(best_was BLOCK_SPARSE@0.400),0.47562307119369507
39,4,DENSE(best_was BLOCK_SPARSE@0.400),0.5111150145530701
39,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4335744380950928
39,6,DENSE(best_was BLOCK_SPARSE@0.400),0.46677783131599426
39,7,DENSE(best_was BLOCK_SPARSE@0.400),0.518922746181488
39,8,DENSE(best_was BLOCK_SPARSE@0.400),0.5058130621910095
39,9,DENSE(best_was BLOCK_SPARSE@0.400),0.47137999534606934
39,10,DENSE(best_was VERT_SLASH@V32S16),0.46093329787254333
39,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4910350441932678
39,12,DENSE(best_was VERT_SLASH@V32S16),0.33497855067253113
39,13,DENSE(best_was BLOCK_SPARSE@0.400),0.34980300068855286
39,14,DENSE(best_was BLOCK_SPARSE@0.400),0.33209189772605896
39,15,DENSE(best_was BLOCK_SPARSE@0.400),0.38367199897766113
39,16,DENSE(best_was VERT_SLASH@V32S16),0.31456252932548523
39,17,DENSE(best_was BLOCK_SPARSE@0.400),0.36774370074272156
39,18,DENSE(best_was BLOCK_SPARSE@0.400),0.3205380439758301
39,19,DENSE(best_was VERT_SLASH@V32S16),0.42709365487098694
39,20,DENSE(best_was BLOCK_SPARSE@0.400),0.458609402179718
39,21,DENSE(best_was BLOCK_SPARSE@0.400),0.4164547324180603
39,22,DENSE(best_was BLOCK_SPARSE@0.400),0.3900662958621979
39,23,DENSE(best_was BLOCK_SPARSE@0.400),0.44399672746658325
40,0,DENSE(no_dump),nan
40,1,DENSE(no_dump),nan
40,2,DENSE(no_dump),nan
40,3,DENSE(no_dump),nan
40,4,DENSE(no_dump),nan
40,5,DENSE(no_dump),nan
40,6,DENSE(no_dump),nan
40,7,DENSE(no_dump),nan
40,8,DENSE(no_dump),nan
40,9,DENSE(no_dump),nan
40,10,DENSE(no_dump),nan
40,11,DENSE(no_dump),nan
40,12,DENSE(no_dump),nan
40,13,DENSE(no_dump),nan
40,14,DENSE(no_dump),nan
40,15,DENSE(no_dump),nan
40,16,DENSE(no_dump),nan
40,17,DENSE(no_dump),nan
40,18,DENSE(no_dump),nan
40,19,DENSE(no_dump),nan
40,20,DENSE(no_dump),nan
40,21,DENSE(no_dump),nan
40,22,DENSE(no_dump),nan
40,23,DENSE(no_dump),nan
41,0,DENSE(no_dump),nan
41,1,DENSE(no_dump),nan
41,2,DENSE(no_dump),nan
41,3,DENSE(no_dump),nan
41,4,DENSE(no_dump),nan
41,5,DENSE(no_dump),nan
41,6,DENSE(no_dump),nan
41,7,DENSE(no_dump),nan
41,8,DENSE(no_dump),nan
41,9,DENSE(no_dump),nan
41,10,DENSE(no_dump),nan
41,11,DENSE(no_dump),nan
41,12,DENSE(no_dump),nan
41,13,DENSE(no_dump),nan
41,14,DENSE(no_dump),nan
41,15,DENSE(no_dump),nan
41,16,DENSE(no_dump),nan
41,17,DENSE(no_dump),nan
41,18,DENSE(no_dump),nan
41,19,DENSE(no_dump),nan
41,20,DENSE(no_dump),nan
41,21,DENSE(no_dump),nan
41,22,DENSE(no_dump),nan
41,23,DENSE(no_dump),nan
42,0,DENSE(no_dump),nan
42,1,DENSE(no_dump),nan
42,2,DENSE(no_dump),nan
42,3,DENSE(no_dump),nan
42,4,DENSE(no_dump),nan
42,5,DENSE(no_dump),nan
42,6,DENSE(no_dump),nan
42,7,DENSE(no_dump),nan
42,8,DENSE(no_dump),nan
42,9,DENSE(no_dump),nan
42,10,DENSE(no_dump),nan
42,11,DENSE(no_dump),nan
42,12,DENSE(no_dump),nan
42,13,DENSE(no_dump),nan
42,14,DENSE(no_dump),nan
42,15,DENSE(no_dump),nan
42,16,DENSE(no_dump),nan
42,17,DENSE(no_dump),nan
42,18,DENSE(no_dump),nan
42,19,DENSE(no_dump),nan
42,20,DENSE(no_dump),nan
42,21,DENSE(no_dump),nan
42,22,DENSE(no_dump),nan
42,23,DENSE(no_dump),nan
43,0,DENSE(best_was BLOCK_SPARSE@0.400),0.40273991227149963
43,1,DENSE(best_was BLOCK_SPARSE@0.400),0.4232020974159241
43,2,DENSE(best_was BLOCK_SPARSE@0.400),0.4069083333015442
43,3,DENSE(best_was BLOCK_SPARSE@0.400),0.43105068802833557
43,4,DENSE(best_was BLOCK_SPARSE@0.400),0.4684871733188629
43,5,DENSE(best_was BLOCK_SPARSE@0.400),0.40505847334861755
43,6,DENSE(best_was BLOCK_SPARSE@0.400),0.37955448031425476
43,7,DENSE(best_was BLOCK_SPARSE@0.400),0.49412330985069275
43,8,DENSE(best_was BLOCK_SPARSE@0.400),0.4445696473121643
43,9,DENSE(best_was BLOCK_SPARSE@0.400),0.47795724868774414
43,10,DENSE(best_was BLOCK_SPARSE@0.400),0.5135272145271301
43,11,DENSE(best_was BLOCK_SPARSE@0.400),0.45395568013191223
43,12,DENSE(best_was BLOCK_SPARSE@0.400),0.35328322649002075
43,13,DENSE(best_was BLOCK_SPARSE@0.400),0.3191681206226349
43,14,DENSE(best_was BLOCK_SPARSE@0.400),0.42501088976860046
43,15,DENSE(best_was BLOCK_SPARSE@0.400),0.30772820115089417
43,16,DENSE(best_was BLOCK_SPARSE@0.400),0.34473100304603577
43,17,DENSE(best_was BLOCK_SPARSE@0.400),0.44401824474334717
43,18,DENSE(best_was BLOCK_SPARSE@0.400),0.44802623987197876
43,19,DENSE(best_was BLOCK_SPARSE@0.400),0.4827554523944855
43,20,DENSE(best_was BLOCK_SPARSE@0.400),0.46003207564353943
43,21,DENSE(best_was BLOCK_SPARSE@0.400),0.4495476186275482
43,22,DENSE(best_was BLOCK_SPARSE@0.400),0.5029588341712952
43,23,DENSE(best_was BLOCK_SPARSE@0.400),0.441057026386261
44,0,DENSE(no_dump),nan
44,1,DENSE(no_dump),nan
44,2,DENSE(no_dump),nan
44,3,DENSE(no_dump),nan
44,4,DENSE(no_dump),nan
44,5,DENSE(no_dump),nan
44,6,DENSE(no_dump),nan
44,7,DENSE(no_dump),nan
44,8,DENSE(no_dump),nan
44,9,DENSE(no_dump),nan
44,10,DENSE(no_dump),nan
44,11,DENSE(no_dump),nan
44,12,DENSE(no_dump),nan
44,13,DENSE(no_dump),nan
44,14,DENSE(no_dump),nan
44,15,DENSE(no_dump),nan
44,16,DENSE(no_dump),nan
44,17,DENSE(no_dump),nan
44,18,DENSE(no_dump),nan
44,19,DENSE(no_dump),nan
44,20,DENSE(no_dump),nan
44,21,DENSE(no_dump),nan
44,22,DENSE(no_dump),nan
44,23,DENSE(no_dump),nan
45,0,DENSE(no_dump),nan
45,1,DENSE(no_dump),nan
45,2,DENSE(no_dump),nan
45,3,DENSE(no_dump),nan
45,4,DENSE(no_dump),nan
45,5,DENSE(no_dump),nan
45,6,DENSE(no_dump),nan
45,7,DENSE(no_dump),nan
45,8,DENSE(no_dump),nan
45,9,DENSE(no_dump),nan
45,10,DENSE(no_dump),nan
45,11,DENSE(no_dump),nan
45,12,DENSE(no_dump),nan
45,13,DENSE(no_dump),nan
45,14,DENSE(no_dump),nan
45,15,DENSE(no_dump),nan
45,16,DENSE(no_dump),nan
45,17,DENSE(no_dump),nan
45,18,DENSE(no_dump),nan
45,19,DENSE(no_dump),nan
45,20,DENSE(no_dump),nan
45,21,DENSE(no_dump),nan
45,22,DENSE(no_dump),nan
45,23,DENSE(no_dump),nan
46,0,DENSE(no_dump),nan
46,1,DENSE(no_dump),nan
46,2,DENSE(no_dump),nan
46,3,DENSE(no_dump),nan
46,4,DENSE(no_dump),nan
46,5,DENSE(no_dump),nan
46,6,DENSE(no_dump),nan
46,7,DENSE(no_dump),nan
46,8,DENSE(no_dump),nan
46,9,DENSE(no_dump),nan
46,10,DENSE(no_dump),nan
46,11,DENSE(no_dump),nan
46,12,DENSE(no_dump),nan
46,13,DENSE(no_dump),nan
46,14,DENSE(no_dump),nan
46,15,DENSE(no_dump),nan
46,16,DENSE(no_dump),nan
46,17,DENSE(no_dump),nan
46,18,DENSE(no_dump),nan
46,19,DENSE(no_dump),nan
46,20,DENSE(no_dump),nan
46,21,DENSE(no_dump),nan
46,22,DENSE(no_dump),nan
46,23,DENSE(no_dump),nan
47,0,DENSE(best_was BLOCK_SPARSE@0.400),0.42592939734458923
47,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5655977129936218
47,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5162637829780579
47,3,DENSE(best_was BLOCK_SPARSE@0.400),0.57468581199646
47,4,DENSE(best_was BLOCK_SPARSE@0.400),0.519451916217804
47,5,DENSE(best_was BLOCK_SPARSE@0.400),0.46660757064819336
47,6,DENSE(best_was BLOCK_SPARSE@0.400),0.23252291977405548
47,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5011988878250122
47,8,DENSE(best_was BLOCK_SPARSE@0.400),0.43458425998687744
47,9,DENSE(best_was BLOCK_SPARSE@0.400),0.40472182631492615
47,10,DENSE(best_was BLOCK_SPARSE@0.400),0.5181896686553955
47,11,DENSE(best_was BLOCK_SPARSE@0.400),0.493631511926651
47,12,DENSE(best_was BLOCK_SPARSE@0.400),0.4608337879180908
47,13,DENSE(best_was BLOCK_SPARSE@0.400),0.478887677192688
47,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5190081596374512
47,15,DENSE(best_was BLOCK_SPARSE@0.400),0.4468909502029419
47,16,DENSE(best_was BLOCK_SPARSE@0.400),0.4869312644004822
47,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4944703280925751
47,18,DENSE(best_was BLOCK_SPARSE@0.400),0.4344885051250458
47,19,DENSE(best_was BLOCK_SPARSE@0.400),0.2999454736709595
47,20,DENSE(best_was BLOCK_SPARSE@0.400),0.42001691460609436
47,21,DENSE(best_was BLOCK_SPARSE@0.400),0.3955951929092407
47,22,DENSE(best_was BLOCK_SPARSE@0.400),0.3387563228607178
47,23,DENSE(best_was BLOCK_SPARSE@0.400),0.385500967502594
48,0,DENSE(no_dump),nan
48,1,DENSE(no_dump),nan
48,2,DENSE(no_dump),nan
48,3,DENSE(no_dump),nan
48,4,DENSE(no_dump),nan
48,5,DENSE(no_dump),nan
48,6,DENSE(no_dump),nan
48,7,DENSE(no_dump),nan
48,8,DENSE(no_dump),nan
48,9,DENSE(no_dump),nan
48,10,DENSE(no_dump),nan
48,11,DENSE(no_dump),nan
48,12,DENSE(no_dump),nan
48,13,DENSE(no_dump),nan
48,14,DENSE(no_dump),nan
48,15,DENSE(no_dump),nan
48,16,DENSE(no_dump),nan
48,17,DENSE(no_dump),nan
48,18,DENSE(no_dump),nan
48,19,DENSE(no_dump),nan
48,20,DENSE(no_dump),nan
48,21,DENSE(no_dump),nan
48,22,DENSE(no_dump),nan
48,23,DENSE(no_dump),nan
49,0,DENSE(no_dump),nan
49,1,DENSE(no_dump),nan
49,2,DENSE(no_dump),nan
49,3,DENSE(no_dump),nan
49,4,DENSE(no_dump),nan
49,5,DENSE(no_dump),nan
49,6,DENSE(no_dump),nan
49,7,DENSE(no_dump),nan
49,8,DENSE(no_dump),nan
49,9,DENSE(no_dump),nan
49,10,DENSE(no_dump),nan
49,11,DENSE(no_dump),nan
49,12,DENSE(no_dump),nan
49,13,DENSE(no_dump),nan
49,14,DENSE(no_dump),nan
49,15,DENSE(no_dump),nan
49,16,DENSE(no_dump),nan
49,17,DENSE(no_dump),nan
49,18,DENSE(no_dump),nan
49,19,DENSE(no_dump),nan
49,20,DENSE(no_dump),nan
49,21,DENSE(no_dump),nan
49,22,DENSE(no_dump),nan
49,23,DENSE(no_dump),nan
50,0,DENSE(no_dump),nan
50,1,DENSE(no_dump),nan
50,2,DENSE(no_dump),nan
50,3,DENSE(no_dump),nan
50,4,DENSE(no_dump),nan
50,5,DENSE(no_dump),nan
50,6,DENSE(no_dump),nan
50,7,DENSE(no_dump),nan
50,8,DENSE(no_dump),nan
50,9,DENSE(no_dump),nan
50,10,DENSE(no_dump),nan
50,11,DENSE(no_dump),nan
50,12,DENSE(no_dump),nan
50,13,DENSE(no_dump),nan
50,14,DENSE(no_dump),nan
50,15,DENSE(no_dump),nan
50,16,DENSE(no_dump),nan
50,17,DENSE(no_dump),nan
50,18,DENSE(no_dump),nan
50,19,DENSE(no_dump),nan
50,20,DENSE(no_dump),nan
50,21,DENSE(no_dump),nan
50,22,DENSE(no_dump),nan
50,23,DENSE(no_dump),nan
51,0,DENSE(best_was BLOCK_SPARSE@0.400),0.6024598479270935
51,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5025227665901184
51,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5508962273597717
51,3,DENSE(best_was BLOCK_SPARSE@0.400),0.5921786427497864
51,4,DENSE(best_was BLOCK_SPARSE@0.400),0.5977545380592346
51,5,DENSE(best_was BLOCK_SPARSE@0.400),0.5895438194274902
51,6,DENSE(best_was BLOCK_SPARSE@0.400),0.5200785994529724
51,7,DENSE(best_was BLOCK_SPARSE@0.400),0.4736376404762268
51,8,DENSE(best_was BLOCK_SPARSE@0.400),0.45689502358436584
51,9,DENSE(best_was BLOCK_SPARSE@0.400),0.35106998682022095
51,10,DENSE(best_was BLOCK_SPARSE@0.400),0.3315976560115814
51,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4633500576019287
51,12,DENSE(best_was BLOCK_SPARSE@0.400),0.5161838531494141
51,13,DENSE(best_was BLOCK_SPARSE@0.400),0.597597599029541
51,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5587277412414551
51,15,DENSE(best_was BLOCK_SPARSE@0.400),0.6109665632247925
51,16,DENSE(best_was BLOCK_SPARSE@0.400),0.6467695832252502
51,17,DENSE(best_was BLOCK_SPARSE@0.400),0.5953171253204346
51,18,DENSE(best_was BLOCK_SPARSE@0.400),0.37533342838287354
51,19,DENSE(best_was BLOCK_SPARSE@0.400),0.4234393835067749
51,20,DENSE(best_was BLOCK_SPARSE@0.400),0.5002661943435669
51,21,DENSE(best_was BLOCK_SPARSE@0.400),0.4106591045856476
51,22,DENSE(best_was BLOCK_SPARSE@0.400),0.5194301605224609
51,23,DENSE(best_was BLOCK_SPARSE@0.400),0.5233748555183411
52,0,DENSE(no_dump),nan
52,1,DENSE(no_dump),nan
52,2,DENSE(no_dump),nan
52,3,DENSE(no_dump),nan
52,4,DENSE(no_dump),nan
52,5,DENSE(no_dump),nan
52,6,DENSE(no_dump),nan
52,7,DENSE(no_dump),nan
52,8,DENSE(no_dump),nan
52,9,DENSE(no_dump),nan
52,10,DENSE(no_dump),nan
52,11,DENSE(no_dump),nan
52,12,DENSE(no_dump),nan
52,13,DENSE(no_dump),nan
52,14,DENSE(no_dump),nan
52,15,DENSE(no_dump),nan
52,16,DENSE(no_dump),nan
52,17,DENSE(no_dump),nan
52,18,DENSE(no_dump),nan
52,19,DENSE(no_dump),nan
52,20,DENSE(no_dump),nan
52,21,DENSE(no_dump),nan
52,22,DENSE(no_dump),nan
52,23,DENSE(no_dump),nan
53,0,DENSE(no_dump),nan
53,1,DENSE(no_dump),nan
53,2,DENSE(no_dump),nan
53,3,DENSE(no_dump),nan
53,4,DENSE(no_dump),nan
53,5,DENSE(no_dump),nan
53,6,DENSE(no_dump),nan
53,7,DENSE(no_dump),nan
53,8,DENSE(no_dump),nan
53,9,DENSE(no_dump),nan
53,10,DENSE(no_dump),nan
53,11,DENSE(no_dump),nan
53,12,DENSE(no_dump),nan
53,13,DENSE(no_dump),nan
53,14,DENSE(no_dump),nan
53,15,DENSE(no_dump),nan
53,16,DENSE(no_dump),nan
53,17,DENSE(no_dump),nan
53,18,DENSE(no_dump),nan
53,19,DENSE(no_dump),nan
53,20,DENSE(no_dump),nan
53,21,DENSE(no_dump),nan
53,22,DENSE(no_dump),nan
53,23,DENSE(no_dump),nan
54,0,DENSE(no_dump),nan
54,1,DENSE(no_dump),nan
54,2,DENSE(no_dump),nan
54,3,DENSE(no_dump),nan
54,4,DENSE(no_dump),nan
54,5,DENSE(no_dump),nan
54,6,DENSE(no_dump),nan
54,7,DENSE(no_dump),nan
54,8,DENSE(no_dump),nan
54,9,DENSE(no_dump),nan
54,10,DENSE(no_dump),nan
54,11,DENSE(no_dump),nan
54,12,DENSE(no_dump),nan
54,13,DENSE(no_dump),nan
54,14,DENSE(no_dump),nan
54,15,DENSE(no_dump),nan
54,16,DENSE(no_dump),nan
54,17,DENSE(no_dump),nan
54,18,DENSE(no_dump),nan
54,19,DENSE(no_dump),nan
54,20,DENSE(no_dump),nan
54,21,DENSE(no_dump),nan
54,22,DENSE(no_dump),nan
54,23,DENSE(no_dump),nan
55,0,DENSE(best_was BLOCK_SPARSE@0.400),0.7142067551612854
55,1,DENSE(best_was BLOCK_SPARSE@0.400),0.493831992149353
55,2,DENSE(best_was BLOCK_SPARSE@0.400),0.6637645959854126
55,3,DENSE(best_was BLOCK_SPARSE@0.400),0.6826156973838806
55,4,DENSE(best_was VERT_SLASH@V32S16),0.48062002658843994
55,5,DENSE(best_was BLOCK_SPARSE@0.400),0.504883885383606
55,6,DENSE(best_was BLOCK_SPARSE@0.400),0.6538827419281006
55,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5916596055030823
55,8,DENSE(best_was BLOCK_SPARSE@0.400),0.6764507293701172
55,9,DENSE(best_was BLOCK_SPARSE@0.400),0.598491370677948
55,10,DENSE(best_was BLOCK_SPARSE@0.400),0.6815997362136841
55,11,DENSE(best_was BLOCK_SPARSE@0.400),0.6136121153831482
55,12,DENSE(best_was BLOCK_SPARSE@0.400),0.18883170187473297
55,13,DENSE(best_was BLOCK_SPARSE@0.400),0.3147702217102051
55,14,DENSE(best_was BLOCK_SPARSE@0.400),0.2316650003194809
55,15,DENSE(best_was BLOCK_SPARSE@0.400),0.3022349774837494
55,16,DENSE(best_was BLOCK_SPARSE@0.400),0.2804208993911743
55,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2878575325012207
55,18,DENSE(best_was BLOCK_SPARSE@0.400),0.2918775975704193
55,19,DENSE(best_was BLOCK_SPARSE@0.400),0.3223179578781128
55,20,DENSE(best_was BLOCK_SPARSE@0.400),0.42071330547332764
55,21,DENSE(best_was BLOCK_SPARSE@0.400),0.3668516278266907
55,22,DENSE(best_was BLOCK_SPARSE@0.400),0.42051205039024353
55,23,DENSE(best_was BLOCK_SPARSE@0.400),0.5092837810516357
56,0,DENSE(no_dump),nan
56,1,DENSE(no_dump),nan
56,2,DENSE(no_dump),nan
56,3,DENSE(no_dump),nan
56,4,DENSE(no_dump),nan
56,5,DENSE(no_dump),nan
56,6,DENSE(no_dump),nan
56,7,DENSE(no_dump),nan
56,8,DENSE(no_dump),nan
56,9,DENSE(no_dump),nan
56,10,DENSE(no_dump),nan
56,11,DENSE(no_dump),nan
56,12,DENSE(no_dump),nan
56,13,DENSE(no_dump),nan
56,14,DENSE(no_dump),nan
56,15,DENSE(no_dump),nan
