layer,q_head,chosen,best_l2
30,9,DENSE(no_dump),nan
30,10,DENSE(no_dump),nan
30,11,DENSE(no_dump),nan
30,12,DENSE(no_dump),nan
30,13,DENSE(no_dump),nan
30,14,DENSE(no_dump),nan
30,15,DENSE(no_dump),nan
30,16,DENSE(no_dump),nan
30,17,DENSE(no_dump),nan
30,18,DENSE(no_dump),nan
30,19,DENSE(no_dump),nan
30,20,DENSE(no_dump),nan
30,21,DENSE(no_dump),nan
30,22,DENSE(no_dump),nan
30,23,DENSE(no_dump),nan
31,0,DENSE(best_was BLOCK_SPARSE@0.400),0.27441754937171936
31,1,DENSE(best_was BLOCK_SPARSE@0.400),0.33000195026397705
31,2,DENSE(best_was BLOCK_SPARSE@0.400),0.2530215084552765
31,3,DENSE(best_was BLOCK_SPARSE@0.400),0.30510562658309937
31,4,DENSE(best_was BLOCK_SPARSE@0.400),0.30827370285987854
31,5,DENSE(best_was BLOCK_SPARSE@0.400),0.27658843994140625
31,6,DENSE(best_was BLOCK_SPARSE@0.400),0.34339645504951477
31,7,DENSE(best_was BLOCK_SPARSE@0.400),0.24385492503643036
31,8,DENSE(best_was BLOCK_SPARSE@0.400),0.28931567072868347
31,9,DENSE(best_was BLOCK_SPARSE@0.400),0.2697928547859192
31,10,DENSE(best_was A_SHAPE@s128w2048),0.31483206152915955
31,11,DENSE(best_was BLOCK_SPARSE@0.400),0.2722164988517761
31,12,DENSE(best_was A_SHAPE@s128w2048),0.2501623034477234
31,13,DENSE(best_was BLOCK_SPARSE@0.400),0.267745703458786
31,14,DENSE(best_was BLOCK_SPARSE@0.400),0.32563069462776184
31,15,DENSE(best_was BLOCK_SPARSE@0.400),0.3172402083873749
31,16,DENSE(best_was A_SHAPE@s128w2048),0.3386521339416504
31,17,DENSE(best_was BLOCK_SPARSE@0.400),0.31016454100608826
31,18,DENSE(best_was BLOCK_SPARSE@0.400),0.19570481777191162
31,19,DENSE(best_was BLOCK_SPARSE@0.400),0.26870039105415344
31,20,DENSE(best_was BLOCK_SPARSE@0.400),0.2340109795331955
31,21,DENSE(best_was BLOCK_SPARSE@0.400),0.23760579526424408
31,22,DENSE(best_was A_SHAPE@s128w2048),0.19454313814640045
31,23,DENSE(best_was BLOCK_SPARSE@0.400),0.24679359793663025
32,0,DENSE(no_dump),nan
32,1,DENSE(no_dump),nan
32,2,DENSE(no_dump),nan
32,3,DENSE(no_dump),nan
32,4,DENSE(no_dump),nan
32,5,DENSE(no_dump),nan
32,6,DENSE(no_dump),nan
32,7,DENSE(no_dump),nan
32,8,DENSE(no_dump),nan
32,9,DENSE(no_dump),nan
32,10,DENSE(no_dump),nan
32,11,DENSE(no_dump),nan
32,12,DENSE(no_dump),nan
32,13,DENSE(no_dump),nan
32,14,DENSE(no_dump),nan
32,15,DENSE(no_dump),nan
32,16,DENSE(no_dump),nan
32,17,DENSE(no_dump),nan
32,18,DENSE(no_dump),nan
32,19,DENSE(no_dump),nan
32,20,DENSE(no_dump),nan
32,21,DENSE(no_dump),nan
32,22,DENSE(no_dump),nan
32,23,DENSE(no_dump),nan
33,0,DENSE(no_dump),nan
33,1,DENSE(no_dump),nan
33,2,DENSE(no_dump),nan
33,3,DENSE(no_dump),nan
33,4,DENSE(no_dump),nan
33,5,DENSE(no_dump),nan
33,6,DENSE(no_dump),nan
33,7,DENSE(no_dump),nan
33,8,DENSE(no_dump),nan
33,9,DENSE(no_dump),nan
33,10,DENSE(no_dump),nan
33,11,DENSE(no_dump),nan
33,12,DENSE(no_dump),nan
33,13,DENSE(no_dump),nan
33,14,DENSE(no_dump),nan
33,15,DENSE(no_dump),nan
33,16,DENSE(no_dump),nan
33,17,DENSE(no_dump),nan
33,18,DENSE(no_dump),nan
33,19,DENSE(no_dump),nan
33,20,DENSE(no_dump),nan
33,21,DENSE(no_dump),nan
33,22,DENSE(no_dump),nan
33,23,DENSE(no_dump),nan
34,0,DENSE(no_dump),nan
34,1,DENSE(no_dump),nan
34,2,DENSE(no_dump),nan
34,3,DENSE(no_dump),nan
34,4,DENSE(no_dump),nan
34,5,DENSE(no_dump),nan
34,6,DENSE(no_dump),nan
34,7,DENSE(no_dump),nan
34,8,DENSE(no_dump),nan
34,9,DENSE(no_dump),nan
34,10,DENSE(no_dump),nan
34,11,DENSE(no_dump),nan
34,12,DENSE(no_dump),nan
34,13,DENSE(no_dump),nan
34,14,DENSE(no_dump),nan
34,15,DENSE(no_dump),nan
34,16,DENSE(no_dump),nan
34,17,DENSE(no_dump),nan
34,18,DENSE(no_dump),nan
34,19,DENSE(no_dump),nan
34,20,DENSE(no_dump),nan
34,21,DENSE(no_dump),nan
34,22,DENSE(no_dump),nan
34,23,DENSE(no_dump),nan
35,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4623437821865082
35,1,DENSE(best_was BLOCK_SPARSE@0.400),0.43843433260917664
35,2,DENSE(best_was BLOCK_SPARSE@0.400),0.4362374246120453
35,3,DENSE(best_was BLOCK_SPARSE@0.400),0.44650930166244507
35,4,DENSE(best_was BLOCK_SPARSE@0.400),0.46012523770332336
35,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4582432210445404
35,6,DENSE(best_was BLOCK_SPARSE@0.400),0.44055232405662537
35,7,DENSE(best_was A_SHAPE@s128w2048),0.3786734938621521
35,8,DENSE(best_was BLOCK_SPARSE@0.400),0.44766777753829956
35,9,DENSE(best_was BLOCK_SPARSE@0.400),0.4037647843360901
35,10,DENSE(best_was BLOCK_SPARSE@0.400),0.4204934537410736
35,11,DENSE(best_was BLOCK_SPARSE@0.400),0.45553138852119446
35,12,DENSE(best_was A_SHAPE@s128w2048),0.3989333510398865
35,13,DENSE(best_was BLOCK_SPARSE@0.400),0.5022193193435669
35,14,DENSE(best_was BLOCK_SPARSE@0.400),0.4104192852973938
35,15,DENSE(best_was A_SHAPE@s128w2048),0.48353061079978943
35,16,DENSE(best_was BLOCK_SPARSE@0.400),0.4735603630542755
35,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4594855308532715
35,18,DENSE(best_was BLOCK_SPARSE@0.400),0.39639440178871155
35,19,DENSE(best_was BLOCK_SPARSE@0.400),0.3334420621395111
35,20,DENSE(best_was BLOCK_SPARSE@0.400),0.39618465304374695
35,21,DENSE(best_was BLOCK_SPARSE@0.400),0.35661590099334717
35,22,DENSE(best_was BLOCK_SPARSE@0.400),0.40789878368377686
35,23,DENSE(best_was BLOCK_SPARSE@0.400),0.3698257505893707
36,0,DENSE(no_dump),nan
36,1,DENSE(no_dump),nan
36,2,DENSE(no_dump),nan
36,3,DENSE(no_dump),nan
36,4,DENSE(no_dump),nan
36,5,DENSE(no_dump),nan
36,6,DENSE(no_dump),nan
36,7,DENSE(no_dump),nan
36,8,DENSE(no_dump),nan
36,9,DENSE(no_dump),nan
36,10,DENSE(no_dump),nan
36,11,DENSE(no_dump),nan
36,12,DENSE(no_dump),nan
36,13,DENSE(no_dump),nan
36,14,DENSE(no_dump),nan
36,15,DENSE(no_dump),nan
36,16,DENSE(no_dump),nan
36,17,DENSE(no_dump),nan
36,18,DENSE(no_dump),nan
36,19,DENSE(no_dump),nan
36,20,DENSE(no_dump),nan
36,21,DENSE(no_dump),nan
36,22,DENSE(no_dump),nan
36,23,DENSE(no_dump),nan
37,0,DENSE(no_dump),nan
37,1,DENSE(no_dump),nan
37,2,DENSE(no_dump),nan
37,3,DENSE(no_dump),nan
37,4,DENSE(no_dump),nan
37,5,DENSE(no_dump),nan
37,6,DENSE(no_dump),nan
37,7,DENSE(no_dump),nan
37,8,DENSE(no_dump),nan
37,9,DENSE(no_dump),nan
37,10,DENSE(no_dump),nan
37,11,DENSE(no_dump),nan
37,12,DENSE(no_dump),nan
37,13,DENSE(no_dump),nan
37,14,DENSE(no_dump),nan
37,15,DENSE(no_dump),nan
37,16,DENSE(no_dump),nan
37,17,DENSE(no_dump),nan
37,18,DENSE(no_dump),nan
37,19,DENSE(no_dump),nan
37,20,DENSE(no_dump),nan
37,21,DENSE(no_dump),nan
37,22,DENSE(no_dump),nan
37,23,DENSE(no_dump),nan
38,0,DENSE(no_dump),nan
38,1,DENSE(no_dump),nan
38,2,DENSE(no_dump),nan
38,3,DENSE(no_dump),nan
38,4,DENSE(no_dump),nan
38,5,DENSE(no_dump),nan
38,6,DENSE(no_dump),nan
38,7,DENSE(no_dump),nan
38,8,DENSE(no_dump),nan
38,9,DENSE(no_dump),nan
38,10,DENSE(no_dump),nan
38,11,DENSE(no_dump),nan
38,12,DENSE(no_dump),nan
38,13,DENSE(no_dump),nan
38,14,DENSE(no_dump),nan
38,15,DENSE(no_dump),nan
38,16,DENSE(no_dump),nan
38,17,DENSE(no_dump),nan
38,18,DENSE(no_dump),nan
38,19,DENSE(no_dump),nan
38,20,DENSE(no_dump),nan
38,21,DENSE(no_dump),nan
38,22,DENSE(no_dump),nan
38,23,DENSE(no_dump),nan
39,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4504835903644562
39,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5391578078269958
39,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5164942741394043
39,3,DENSE(best_was BLOCK_SPARSE@0.400),0.5005024075508118
39,4,DENSE(best_was BLOCK_SPARSE@0.400),0.529450535774231
39,5,DENSE(best_was BLOCK_SPARSE@0.400),0.45055103302001953
39,6,DENSE(best_was A_SHAPE@s128w2048),0.48543697595596313
39,7,DENSE(best_was A_SHAPE@s128w2048),0.5396031141281128
39,8,DENSE(best_was BLOCK_SPARSE@0.400),0.526599109172821
39,9,DENSE(best_was BLOCK_SPARSE@0.400),0.48869654536247253
39,10,DENSE(best_was A_SHAPE@s128w2048),0.47937479615211487
39,11,DENSE(best_was BLOCK_SPARSE@0.400),0.5073951482772827
39,12,DENSE(best_was BLOCK_SPARSE@0.400),0.3463079631328583
39,13,DENSE(best_was BLOCK_SPARSE@0.400),0.36188533902168274
39,14,DENSE(best_was BLOCK_SPARSE@0.400),0.34384143352508545
39,15,DENSE(best_was BLOCK_SPARSE@0.400),0.4018179774284363
39,16,DENSE(best_was A_SHAPE@s128w2048),0.3261026442050934
39,17,DENSE(best_was A_SHAPE@s128w2048),0.3822803497314453
39,18,DENSE(best_was BLOCK_SPARSE@0.400),0.33344414830207825
39,19,DENSE(best_was BLOCK_SPARSE@0.400),0.4471624493598938
39,20,DENSE(best_was BLOCK_SPARSE@0.400),0.47642338275909424
39,21,DENSE(best_was BLOCK_SPARSE@0.400),0.43584322929382324
39,22,DENSE(best_was BLOCK_SPARSE@0.400),0.4077025055885315
39,23,DENSE(best_was BLOCK_SPARSE@0.400),0.46182289719581604
40,0,DENSE(no_dump),nan
40,1,DENSE(no_dump),nan
40,2,DENSE(no_dump),nan
40,3,DENSE(no_dump),nan
40,4,DENSE(no_dump),nan
40,5,DENSE(no_dump),nan
40,6,DENSE(no_dump),nan
40,7,DENSE(no_dump),nan
40,8,DENSE(no_dump),nan
40,9,DENSE(no_dump),nan
40,10,DENSE(no_dump),nan
40,11,DENSE(no_dump),nan
40,12,DENSE(no_dump),nan
40,13,DENSE(no_dump),nan
40,14,DENSE(no_dump),nan
40,15,DENSE(no_dump),nan
40,16,DENSE(no_dump),nan
40,17,DENSE(no_dump),nan
40,18,DENSE(no_dump),nan
40,19,DENSE(no_dump),nan
40,20,DENSE(no_dump),nan
40,21,DENSE(no_dump),nan
40,22,DENSE(no_dump),nan
40,23,DENSE(no_dump),nan
41,0,DENSE(no_dump),nan
41,1,DENSE(no_dump),nan
41,2,DENSE(no_dump),nan
41,3,DENSE(no_dump),nan
41,4,DENSE(no_dump),nan
41,5,DENSE(no_dump),nan
41,6,DENSE(no_dump),nan
41,7,DENSE(no_dump),nan
41,8,DENSE(no_dump),nan
41,9,DENSE(no_dump),nan
41,10,DENSE(no_dump),nan
41,11,DENSE(no_dump),nan
41,12,DENSE(no_dump),nan
41,13,DENSE(no_dump),nan
41,14,DENSE(no_dump),nan
41,15,DENSE(no_dump),nan
41,16,DENSE(no_dump),nan
41,17,DENSE(no_dump),nan
41,18,DENSE(no_dump),nan
41,19,DENSE(no_dump),nan
41,20,DENSE(no_dump),nan
41,21,DENSE(no_dump),nan
41,22,DENSE(no_dump),nan
41,23,DENSE(no_dump),nan
42,0,DENSE(no_dump),nan
42,1,DENSE(no_dump),nan
42,2,DENSE(no_dump),nan
42,3,DENSE(no_dump),nan
42,4,DENSE(no_dump),nan
42,5,DENSE(no_dump),nan
42,6,DENSE(no_dump),nan
42,7,DENSE(no_dump),nan
42,8,DENSE(no_dump),nan
42,9,DENSE(no_dump),nan
42,10,DENSE(no_dump),nan
42,11,DENSE(no_dump),nan
42,12,DENSE(no_dump),nan
42,13,DENSE(no_dump),nan
42,14,DENSE(no_dump),nan
42,15,DENSE(no_dump),nan
42,16,DENSE(no_dump),nan
42,17,DENSE(no_dump),nan
42,18,DENSE(no_dump),nan
42,19,DENSE(no_dump),nan
42,20,DENSE(no_dump),nan
42,21,DENSE(no_dump),nan
42,22,DENSE(no_dump),nan
42,23,DENSE(no_dump),nan
43,0,DENSE(best_was BLOCK_SPARSE@0.400),0.418199360370636
43,1,DENSE(best_was BLOCK_SPARSE@0.400),0.4393729269504547
43,2,DENSE(best_was BLOCK_SPARSE@0.400),0.42387595772743225
43,3,DENSE(best_was BLOCK_SPARSE@0.400),0.44807156920433044
43,4,DENSE(best_was BLOCK_SPARSE@0.400),0.4889105558395386
43,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4243665933609009
43,6,DENSE(best_was BLOCK_SPARSE@0.400),0.39728793501853943
43,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5126039981842041
43,8,DENSE(best_was BLOCK_SPARSE@0.400),0.4661399722099304
43,9,DENSE(best_was BLOCK_SPARSE@0.400),0.4971923828125
43,10,DENSE(best_was BLOCK_SPARSE@0.400),0.5364344716072083
43,11,DENSE(best_was BLOCK_SPARSE@0.400),0.4704369008541107
43,12,DENSE(best_was BLOCK_SPARSE@0.400),0.3674287497997284
43,13,DENSE(best_was A_SHAPE@s128w2048),0.33360326290130615
43,14,DENSE(best_was BLOCK_SPARSE@0.400),0.439502477645874
43,15,DENSE(best_was BLOCK_SPARSE@0.400),0.3196201026439667
43,16,DENSE(best_was BLOCK_SPARSE@0.400),0.3561777174472809
43,17,DENSE(best_was BLOCK_SPARSE@0.400),0.4608564078807831
43,18,DENSE(best_was BLOCK_SPARSE@0.400),0.46245279908180237
43,19,DENSE(best_was BLOCK_SPARSE@0.400),0.5039597153663635
43,20,DENSE(best_was BLOCK_SPARSE@0.400),0.4774542450904846
43,21,DENSE(best_was A_SHAPE@s128w2048),0.471737265586853
43,22,DENSE(best_was A_SHAPE@s128w2048),0.5172786712646484
43,23,DENSE(best_was BLOCK_SPARSE@0.400),0.46050822734832764
44,0,DENSE(no_dump),nan
44,1,DENSE(no_dump),nan
44,2,DENSE(no_dump),nan
44,3,DENSE(no_dump),nan
44,4,DENSE(no_dump),nan
44,5,DENSE(no_dump),nan
44,6,DENSE(no_dump),nan
44,7,DENSE(no_dump),nan
44,8,DENSE(no_dump),nan
44,9,DENSE(no_dump),nan
44,10,DENSE(no_dump),nan
44,11,DENSE(no_dump),nan
44,12,DENSE(no_dump),nan
44,13,DENSE(no_dump),nan
44,14,DENSE(no_dump),nan
44,15,DENSE(no_dump),nan
44,16,DENSE(no_dump),nan
44,17,DENSE(no_dump),nan
44,18,DENSE(no_dump),nan
44,19,DENSE(no_dump),nan
44,20,DENSE(no_dump),nan
44,21,DENSE(no_dump),nan
44,22,DENSE(no_dump),nan
44,23,DENSE(no_dump),nan
45,0,DENSE(no_dump),nan
45,1,DENSE(no_dump),nan
45,2,DENSE(no_dump),nan
45,3,DENSE(no_dump),nan
45,4,DENSE(no_dump),nan
45,5,DENSE(no_dump),nan
45,6,DENSE(no_dump),nan
45,7,DENSE(no_dump),nan
45,8,DENSE(no_dump),nan
45,9,DENSE(no_dump),nan
45,10,DENSE(no_dump),nan
45,11,DENSE(no_dump),nan
45,12,DENSE(no_dump),nan
45,13,DENSE(no_dump),nan
45,14,DENSE(no_dump),nan
45,15,DENSE(no_dump),nan
45,16,DENSE(no_dump),nan
45,17,DENSE(no_dump),nan
45,18,DENSE(no_dump),nan
45,19,DENSE(no_dump),nan
45,20,DENSE(no_dump),nan
45,21,DENSE(no_dump),nan
45,22,DENSE(no_dump),nan
45,23,DENSE(no_dump),nan
46,0,DENSE(no_dump),nan
46,1,DENSE(no_dump),nan
46,2,DENSE(no_dump),nan
46,3,DENSE(no_dump),nan
46,4,DENSE(no_dump),nan
46,5,DENSE(no_dump),nan
46,6,DENSE(no_dump),nan
46,7,DENSE(no_dump),nan
46,8,DENSE(no_dump),nan
46,9,DENSE(no_dump),nan
46,10,DENSE(no_dump),nan
46,11,DENSE(no_dump),nan
46,12,DENSE(no_dump),nan
46,13,DENSE(no_dump),nan
46,14,DENSE(no_dump),nan
46,15,DENSE(no_dump),nan
46,16,DENSE(no_dump),nan
46,17,DENSE(no_dump),nan
46,18,DENSE(no_dump),nan
46,19,DENSE(no_dump),nan
46,20,DENSE(no_dump),nan
46,21,DENSE(no_dump),nan
46,22,DENSE(no_dump),nan
46,23,DENSE(no_dump),nan
47,0,DENSE(best_was BLOCK_SPARSE@0.400),0.4443293511867523
47,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5890571475028992
47,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5388292074203491
47,3,DENSE(best_was BLOCK_SPARSE@0.400),0.5972208380699158
47,4,DENSE(best_was BLOCK_SPARSE@0.400),0.540317177772522
47,5,DENSE(best_was BLOCK_SPARSE@0.400),0.4838962256908417
47,6,DENSE(best_was A_SHAPE@s128w2048),0.24343156814575195
47,7,DENSE(best_was BLOCK_SPARSE@0.400),0.5266076326370239
47,8,DENSE(best_was BLOCK_SPARSE@0.400),0.45771634578704834
47,9,DENSE(best_was BLOCK_SPARSE@0.400),0.41499629616737366
47,10,DENSE(best_was BLOCK_SPARSE@0.400),0.5359225869178772
47,11,DENSE(best_was BLOCK_SPARSE@0.400),0.5165165066719055
47,12,DENSE(best_was BLOCK_SPARSE@0.400),0.4801391363143921
47,13,DENSE(best_was BLOCK_SPARSE@0.400),0.505682647228241
47,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5400861501693726
47,15,DENSE(best_was BLOCK_SPARSE@0.400),0.45699283480644226
47,16,DENSE(best_was A_SHAPE@s128w2048),0.5064420700073242
47,17,DENSE(best_was BLOCK_SPARSE@0.400),0.5148581862449646
47,18,DENSE(best_was BLOCK_SPARSE@0.400),0.44616180658340454
47,19,DENSE(best_was BLOCK_SPARSE@0.400),0.3110962212085724
47,20,DENSE(best_was BLOCK_SPARSE@0.400),0.43185409903526306
47,21,DENSE(best_was BLOCK_SPARSE@0.400),0.40748557448387146
47,22,DENSE(best_was BLOCK_SPARSE@0.400),0.35733142495155334
47,23,DENSE(best_was BLOCK_SPARSE@0.400),0.39587903022766113
48,0,DENSE(no_dump),nan
48,1,DENSE(no_dump),nan
48,2,DENSE(no_dump),nan
48,3,DENSE(no_dump),nan
48,4,DENSE(no_dump),nan
48,5,DENSE(no_dump),nan
48,6,DENSE(no_dump),nan
48,7,DENSE(no_dump),nan
48,8,DENSE(no_dump),nan
48,9,DENSE(no_dump),nan
48,10,DENSE(no_dump),nan
48,11,DENSE(no_dump),nan
48,12,DENSE(no_dump),nan
48,13,DENSE(no_dump),nan
48,14,DENSE(no_dump),nan
48,15,DENSE(no_dump),nan
48,16,DENSE(no_dump),nan
48,17,DENSE(no_dump),nan
48,18,DENSE(no_dump),nan
48,19,DENSE(no_dump),nan
48,20,DENSE(no_dump),nan
48,21,DENSE(no_dump),nan
48,22,DENSE(no_dump),nan
48,23,DENSE(no_dump),nan
49,0,DENSE(no_dump),nan
49,1,DENSE(no_dump),nan
49,2,DENSE(no_dump),nan
49,3,DENSE(no_dump),nan
49,4,DENSE(no_dump),nan
49,5,DENSE(no_dump),nan
49,6,DENSE(no_dump),nan
49,7,DENSE(no_dump),nan
49,8,DENSE(no_dump),nan
49,9,DENSE(no_dump),nan
49,10,DENSE(no_dump),nan
49,11,DENSE(no_dump),nan
49,12,DENSE(no_dump),nan
49,13,DENSE(no_dump),nan
49,14,DENSE(no_dump),nan
49,15,DENSE(no_dump),nan
49,16,DENSE(no_dump),nan
49,17,DENSE(no_dump),nan
49,18,DENSE(no_dump),nan
49,19,DENSE(no_dump),nan
49,20,DENSE(no_dump),nan
49,21,DENSE(no_dump),nan
49,22,DENSE(no_dump),nan
49,23,DENSE(no_dump),nan
50,0,DENSE(no_dump),nan
50,1,DENSE(no_dump),nan
50,2,DENSE(no_dump),nan
50,3,DENSE(no_dump),nan
50,4,DENSE(no_dump),nan
50,5,DENSE(no_dump),nan
50,6,DENSE(no_dump),nan
50,7,DENSE(no_dump),nan
50,8,DENSE(no_dump),nan
50,9,DENSE(no_dump),nan
50,10,DENSE(no_dump),nan
50,11,DENSE(no_dump),nan
50,12,DENSE(no_dump),nan
50,13,DENSE(no_dump),nan
50,14,DENSE(no_dump),nan
50,15,DENSE(no_dump),nan
50,16,DENSE(no_dump),nan
50,17,DENSE(no_dump),nan
50,18,DENSE(no_dump),nan
50,19,DENSE(no_dump),nan
50,20,DENSE(no_dump),nan
50,21,DENSE(no_dump),nan
50,22,DENSE(no_dump),nan
50,23,DENSE(no_dump),nan
51,0,DENSE(best_was BLOCK_MS@0.200),0.6251230835914612
51,1,DENSE(best_was BLOCK_SPARSE@0.400),0.5240258574485779
51,2,DENSE(best_was BLOCK_SPARSE@0.400),0.5742737054824829
51,3,DENSE(best_was A_SHAPE@s128w2048),0.6144835948944092
51,4,DENSE(best_was A_SHAPE@s128w2048),0.6230586767196655
51,5,DENSE(best_was BLOCK_MS@0.200),0.6073123216629028
51,6,DENSE(best_was A_SHAPE@s128w2048),0.540540874004364
51,7,DENSE(best_was BLOCK_SPARSE@0.400),0.4941471219062805
51,8,DENSE(best_was BLOCK_SPARSE@0.400),0.47126439213752747
51,9,DENSE(best_was BLOCK_SPARSE@0.400),0.3718695342540741
51,10,DENSE(best_was BLOCK_SPARSE@0.400),0.34902146458625793
51,11,DENSE(best_was BLOCK_SPARSE@0.400),0.482043594121933
51,12,DENSE(best_was A_SHAPE@s128w2048),0.5454469919204712
51,13,DENSE(best_was A_SHAPE@s128w2048),0.6280717849731445
51,14,DENSE(best_was BLOCK_SPARSE@0.400),0.5942941904067993
51,15,DENSE(best_was BLOCK_MS@0.200),0.640024721622467
51,16,DENSE(best_was BLOCK_MS@0.200),0.680444598197937
51,17,DENSE(best_was BLOCK_SPARSE@0.400),0.6237719058990479
51,18,DENSE(best_was BLOCK_SPARSE@0.400),0.38660842180252075
51,19,DENSE(best_was BLOCK_SPARSE@0.400),0.4413493275642395
51,20,DENSE(best_was BLOCK_SPARSE@0.400),0.5189765095710754
51,21,DENSE(best_was BLOCK_SPARSE@0.400),0.4236874282360077
51,22,DENSE(best_was BLOCK_SPARSE@0.400),0.5376108288764954
51,23,DENSE(best_was BLOCK_SPARSE@0.400),0.5427637100219727
52,0,DENSE(no_dump),nan
52,1,DENSE(no_dump),nan
52,2,DENSE(no_dump),nan
52,3,DENSE(no_dump),nan
52,4,DENSE(no_dump),nan
52,5,DENSE(no_dump),nan
52,6,DENSE(no_dump),nan
52,7,DENSE(no_dump),nan
52,8,DENSE(no_dump),nan
52,9,DENSE(no_dump),nan
52,10,DENSE(no_dump),nan
52,11,DENSE(no_dump),nan
52,12,DENSE(no_dump),nan
52,13,DENSE(no_dump),nan
52,14,DENSE(no_dump),nan
52,15,DENSE(no_dump),nan
52,16,DENSE(no_dump),nan
52,17,DENSE(no_dump),nan
52,18,DENSE(no_dump),nan
52,19,DENSE(no_dump),nan
52,20,DENSE(no_dump),nan
52,21,DENSE(no_dump),nan
52,22,DENSE(no_dump),nan
52,23,DENSE(no_dump),nan
53,0,DENSE(no_dump),nan
53,1,DENSE(no_dump),nan
53,2,DENSE(no_dump),nan
53,3,DENSE(no_dump),nan
53,4,DENSE(no_dump),nan
53,5,DENSE(no_dump),nan
53,6,DENSE(no_dump),nan
53,7,DENSE(no_dump),nan
53,8,DENSE(no_dump),nan
53,9,DENSE(no_dump),nan
53,10,DENSE(no_dump),nan
53,11,DENSE(no_dump),nan
53,12,DENSE(no_dump),nan
53,13,DENSE(no_dump),nan
53,14,DENSE(no_dump),nan
53,15,DENSE(no_dump),nan
53,16,DENSE(no_dump),nan
53,17,DENSE(no_dump),nan
53,18,DENSE(no_dump),nan
53,19,DENSE(no_dump),nan
53,20,DENSE(no_dump),nan
53,21,DENSE(no_dump),nan
53,22,DENSE(no_dump),nan
53,23,DENSE(no_dump),nan
54,0,DENSE(no_dump),nan
54,1,DENSE(no_dump),nan
54,2,DENSE(no_dump),nan
54,3,DENSE(no_dump),nan
54,4,DENSE(no_dump),nan
54,5,DENSE(no_dump),nan
54,6,DENSE(no_dump),nan
54,7,DENSE(no_dump),nan
54,8,DENSE(no_dump),nan
54,9,DENSE(no_dump),nan
54,10,DENSE(no_dump),nan
54,11,DENSE(no_dump),nan
54,12,DENSE(no_dump),nan
54,13,DENSE(no_dump),nan
54,14,DENSE(no_dump),nan
54,15,DENSE(no_dump),nan
54,16,DENSE(no_dump),nan
54,17,DENSE(no_dump),nan
54,18,DENSE(no_dump),nan
54,19,DENSE(no_dump),nan
54,20,DENSE(no_dump),nan
54,21,DENSE(no_dump),nan
54,22,DENSE(no_dump),nan
54,23,DENSE(no_dump),nan
55,0,DENSE(best_was BLOCK_SPARSE@0.400),0.7400309443473816
55,1,DENSE(best_was BLOCK_MS@0.200),0.5118882060050964
55,2,DENSE(best_was BLOCK_SPARSE@0.400),0.6860672235488892
55,3,DENSE(best_was BLOCK_SPARSE@0.400),0.6972044706344604
55,4,DENSE(best_was BLOCK_SPARSE@0.400),0.4825446903705597
55,5,DENSE(best_was BLOCK_SPARSE@0.400),0.5268158316612244
55,6,DENSE(best_was BLOCK_SPARSE@0.400),0.6764588356018066
55,7,DENSE(best_was BLOCK_SPARSE@0.400),0.6265809535980225
55,8,DENSE(best_was BLOCK_SPARSE@0.400),0.6970018744468689
55,9,DENSE(best_was BLOCK_SPARSE@0.400),0.6346725225448608
55,10,DENSE(best_was A_SHAPE@s128w2048),0.6995123028755188
55,11,DENSE(best_was BLOCK_SPARSE@0.400),0.6425366997718811
55,12,DENSE(best_was BLOCK_SPARSE@0.400),0.19782888889312744
55,13,DENSE(best_was BLOCK_SPARSE@0.400),0.3232730031013489
55,14,DENSE(best_was BLOCK_SPARSE@0.400),0.23987330496311188
55,15,DENSE(best_was BLOCK_SPARSE@0.400),0.3141128718852997
55,16,DENSE(best_was BLOCK_SPARSE@0.400),0.2894442677497864
55,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2971956431865692
55,18,DENSE(best_was BLOCK_SPARSE@0.400),0.31325995922088623
55,19,DENSE(best_was A_SHAPE@s128w2048),0.3396477997303009
55,20,DENSE(best_was BLOCK_SPARSE@0.400),0.43861329555511475
55,21,DENSE(best_was BLOCK_SPARSE@0.400),0.38797450065612793
55,22,DENSE(best_was BLOCK_SPARSE@0.400),0.4352045953273773
55,23,DENSE(best_was BLOCK_MS@0.200),0.5275956392288208
56,0,DENSE(no_dump),nan
56,1,DENSE(no_dump),nan
56,2,DENSE(no_dump),nan
56,3,DENSE(no_dump),nan
56,4,DENSE(no_dump),nan
56,5,DENSE(no_dump),nan
56,6,DENSE(no_dump),nan
56,7,DENSE(no_dump),nan
56,8,DENSE(no_dump),nan
56,9,DENSE(no_dump),nan
56,10,DENSE(no_dump),nan
56,11,DENSE(no_dump),nan
56,12,DENSE(no_dump),nan
56,13,DENSE(no_dump),nan
